### CURVA DE EXCITACAO - BOBINA GIRANTE ###

### Dados de Configuração ###

arquivo                      C:\Users\labimas\Desktop\BQF_03_Bobina_Nova\Fonte_300A\BQF_03_Medida_03.dat
data                         05/02/2014
hora                         17:11:48
temperatura(C)               0
ganho                        100
nr_pontos_integracao         128
velocidade(rps)              1.0
aceleracao(rps^2)            0.5
nr_coletas                   1
nr_voltas                    19
intervalo_analise            2-18
sentido_de_rotacao           Horario
corrente_alimentacao_avg(A)  0.00000e+00
corrente_alimentacao_std(A)  0.00000e+00
observacoes                  OBS



### Dados de Leitura ###

n   avg_L.Nn(T/m^n-2)   avg_L.Sn(T/m^n-2)   avg_L.Bn(T/m^n-2)   std_L.Nn(T/m^n-2)   std_L.Sn(T/m^n-2)   std_L.Bn(T/m^n-2)   avg_angulo(rad)     avg_L.Nn'(T/m^n-2)  avg_L.Sn'(T/m^n-2)
1	1.59657e-05	-3.81242e-04	3.81576e-04	3.94731e-07	5.53671e-07	5.58824e-07	      000.00	1.07147e-05	-3.81426e-04
2	1.17894e+00	3.24754e-02	1.17939e+00	2.76173e-05	1.09979e-05	2.75313e-05	1.37696e-02	1.17939e+00	0.00000e+00
3	6.93059e-02	-6.03656e-02	9.19092e-02	1.47072e-03	2.32110e-03	2.33674e-03	      000.00	6.67538e-02	-6.31762e-02
4	1.64392e-01	4.08249e+00	4.08580e+00	1.08682e-01	5.01256e-02	4.96217e-02	      000.00	3.88887e-01	4.06725e+00
5	-2.53285e+01	4.27912e+01	4.97255e+01	4.77594e+00	4.39923e+00	4.66320e+00	      000.00	-2.23247e+01	4.44323e+01
6	-1.13267e+04	-1.78908e+02	1.13281e+04	4.16784e+02	2.72770e+02	4.15772e+02	      000.00	-1.13028e+04	7.56422e+02
7	-7.91576e+04	-1.48304e+05	1.68107e+05	1.00014e+04	2.05016e+04	1.86877e+04	      000.00	-9.30628e+04	-1.39998e+05
8	-2.37726e+06	-1.63664e+06	2.88617e+06	6.86671e+05	1.11873e+06	8.15497e+05	      000.00	-2.54278e+06	-1.36538e+06
9	2.57815e+07	-3.27112e+08	3.28126e+08	4.59037e+07	7.31479e+07	7.24081e+07	      000.00	-1.48504e+07	-3.27790e+08
10	1.70615e+11	2.87176e+10	1.73015e+11	3.78421e+09	3.56421e+09	4.01934e+09	      000.00	1.72942e+11	5.02680e+09
11	3.06995e+11	-8.39787e+10	3.18274e+11	1.92884e+11	2.04491e+11	1.92658e+11	      000.00	2.90809e+11	-1.29339e+11
12	2.23291e+13	2.46525e+12	2.24648e+13	1.26689e+13	1.02886e+13	1.25583e+13	      000.00	2.24305e+13	-1.24113e+12
13	-2.26661e+14	-9.91771e+14	1.01734e+15	5.59400e+14	4.81909e+14	4.83639e+14	      000.00	-3.99625e+14	-9.35566e+14
14	-1.06740e+17	-3.38603e+16	1.11982e+17	2.74252e+16	4.17129e+16	2.51911e+16	      000.00	-1.11250e+17	-1.27835e+16
15	-2.29066e+18	-1.70526e+17	2.29700e+18	1.37358e+18	1.35566e+18	1.19296e+18	      000.00	-2.27695e+18	3.02866e+17

### Dados Armazenados ###
-10478533	-10706160	-10601612	-10512333	-10755633	-10210620	-10515373	-10181759	-10065373	-10434050
-29697574	-29732776	-29956904	-29755230	-29686848	-30029750	-29960766	-29969282	-30062154	-29991946
-47243372	-46895196	-46776192	-47177812	-46951600	-47026016	-47032984	-47264808	-46905376	-46884172
-64517596	-64915248	-64846436	-64834684	-64717380	-64849056	-64749444	-64737876	-64773608	-64959944
-82260952	-81985688	-82452456	-82030344	-82454184	-82063096	-81876776	-81914720	-82184512	-82097336
-96944696	-97102608	-96716640	-97098968	-96681704	-96946376	-97216512	-96839928	-96909152	-96915496
-112474512	-112566424	-112624304	-112401880	-112645472	-112683384	-112619904	-112765784	-112812328	-112867568
-126486672	-126412848	-126246616	-126564408	-126368256	-126165360	-126348248	-126357032	-126293104	-126053104
-138714864	-138872272	-138712976	-138760768	-138898192	-138800912	-138828576	-138853552	-138758336	-138987968
-151043152	-150702960	-151071936	-150939632	-150768768	-150945536	-150745840	-150744064	-150970176	-150682976
-160374448	-160504176	-160357360	-160472512	-160537968	-160284080	-160469952	-160525280	-160354960	-160438192
-167332320	-167410880	-167326384	-167390592	-167467456	-167459216	-167218368	-167377168	-167342784	-167336080
-177344640	-177399232	-177479680	-177218880	-177307664	-177384800	-177482112	-177297648	-177461408	-177320560
-179173200	-179266768	-179253040	-179279552	-179157040	-179225968	-179192320	-179346112	-179130048	-179161936
-184896656	-184743280	-184614016	-184662128	-184744672	-184762624	-184726688	-184825216	-184748160	-184901888
-186206192	-186431648	-186474128	-186539520	-186422176	-186308704	-186441424	-186360496	-186393456	-186363168
-183107552	-182994624	-182930928	-182785376	-182905120	-183043184	-183002736	-182891232	-182992912	-182965696
-185782512	-185658656	-185727088	-185819632	-185884624	-185735344	-185690352	-185774880	-185733888	-185702864
-175833104	-175949840	-175941216	-175859008	-175723232	-175834400	-175888736	-175940800	-176005056	-175867408
-174077184	-173986048	-174004048	-174020032	-174169376	-174080192	-174085552	-174019920	-173890368	-174091456
-165242592	-165142448	-165182112	-165255776	-165155712	-165252944	-165042800	-165286048	-165271392	-165148320
-155161872	-155324592	-155253424	-155348832	-155220704	-155267840	-155277328	-154956512	-155180480	-155070704
-147748336	-147491040	-147611376	-147537632	-147515536	-147423952	-147538512	-147620896	-147664128	-147613680
-132051560	-131945224	-132001320	-131940160	-132190256	-132190656	-132238960	-132126088	-132009208	-131942056
-121627792	-121584200	-121614264	-121550176	-121526256	-121560936	-121328640	-121641560	-121764344	-121598688
-105999432	-105956368	-105945200	-106116968	-106094600	-105902104	-106150392	-106101304	-105790040	-105921496
-91115504	-91087456	-90974232	-91005216	-90973608	-91169352	-91036160	-90706656	-91209128	-91205576
-75216720	-75301368	-75544304	-75350080	-75346608	-75229432	-75203472	-75490464	-75447624	-75508552
-57215804	-57241676	-57197196	-57465552	-57189540	-57453632	-57550252	-57135680	-57157420	-57140824
-40568336	-40575048	-40397804	-40210388	-40363596	-40319468	-40281872	-40603804	-40478728	-40419412
-22017478	-22062900	-22102992	-22443554	-22256508	-22202082	-22156964	-22315018	-22128942	-22240656
-3695858	-3684085	-3746523	-3534068	-3827895	-3696951	-3605134	-3627252	-3764783	-3450905
14139034	14140470	14227982	14357157	14263034	14308638	13997708	14509507	14337594	13993487
33422148	33372632	33479856	33405504	33319608	33161274	33455950	33265180	33609504	33592740
49750808	49459212	49243788	49505568	49571152	49739264	49627976	49372888	49051396	49238220
68741496	69243504	69020960	68823240	68844232	68886424	69021392	69229056	69215240	69263800
83887128	83820968	83860080	83899256	83796912	83700464	83651696	83757256	83944488	83850240
100329376	100104448	100284048	100284696	100497280	100495584	100259016	99997744	100108984	100027416
115697456	115963152	115651536	115701632	115545128	115701368	115864352	115960056	115875104	115887256
127308144	127051080	127359224	127302144	127370568	127121792	127183424	127036584	127134096	126951072
142908096	143055264	143032336	143007248	143014656	143182384	142885312	143255632	143112400	143112608
151232352	150935392	150823568	150815392	150857904	150870864	150960912	150949504	150898384	150904032
162532288	162596160	162761056	162720256	162744032	162668528	162712816	162622384	162752592	162717760
170430432	170263488	170235200	170350640	170333936	170406112	170259056	170239984	170367520	170359776
176207088	176370688	176279936	176096416	176313024	176204416	176280816	176257696	176218512	176174448
182924816	182808288	182872080	183002176	182865552	182935664	183043664	182849952	182942032	182898528
184057312	184037536	184077504	184031200	183979824	183955632	183966176	184104752	184078368	184094352
186415728	186527056	186530048	186491584	186496128	186651072	186452544	186453456	186413024	186340384
185069312	184980944	184976848	184976800	184916864	184900704	185018192	184935904	184988144	185172768
183448240	183472560	183487040	183511456	183590432	183348656	183557952	183477088	183442720	183362096
178151136	178227712	178080016	177988640	177992528	178227856	177991232	178077984	178127920	178072768
172969984	172858464	172908064	173028000	172931520	172727344	173025872	173018304	172925440	172834480
163338288	163125984	163507936	163346096	163235296	163424288	163122656	163248160	163354256	163412672
156218912	156445872	156237568	156342720	156378528	156236064	156481728	156398176	156105456	156202160
144132736	144004960	144018928	143865328	144287872	144274896	144033904	144097056	144354128	144273248
132073376	132165040	132091848	132122976	131758496	131886880	131791576	131886368	132036880	131618824
119689888	119608672	119616464	119735160	119795888	119790016	119953424	119878976	119735720	119999592
102982272	103026528	103009632	102984248	102998392	103019896	103136784	102923064	102957208	103219152
89888368	89812792	89950232	89960600	89874200	89752544	89768408	90075568	90027984	90076096
71905024	72141360	72028544	72045184	71968240	72117176	71919856	71639296	71870320	71591480
55176628	55177376	55097848	55398976	55512952	55150364	55392868	55455412	55457128	55335960
37388020	37229452	37577956	37428412	37287080	37668236	37236788	37481804	37427788	37506988
19205634	19331436	19310294	19098328	19115112	19054064	19364448	19118110	18968260	19338252
653749	477022	400085	339460	687250	497495	140139	526377	667698	73440
-17626836	-17451708	-17490632	-17135190	-17465076	-17447630	-17089520	-17483008	-17480016	-17112280
-36354640	-36347144	-36496096	-36633588	-36483932	-36512220	-36528952	-36522636	-36624092	-36433564
-53567016	-53774684	-53388528	-53394964	-53387620	-53400820	-53389148	-53356948	-53366900	-53625304
-71219592	-71345392	-71284000	-71220664	-71334272	-71245216	-71319432	-71453584	-71428528	-71144488
-88153064	-87966456	-88256584	-88217008	-88253368	-88184480	-88012400	-87910360	-87995856	-88477792
-103166144	-103265624	-102893152	-103195304	-103058672	-103000104	-103130816	-103335368	-103307608	-102937400
-118284952	-118205320	-118415728	-118346960	-118329000	-118290576	-118380656	-118230832	-118285768	-118246560
-131929888	-131876016	-131778336	-131793224	-131886456	-131981104	-131907992	-131983272	-131747616	-131722472
-144275984	-144745104	-144563104	-144479520	-144532832	-144548816	-144593488	-144365840	-144700576	-144715504
-155927808	-155508288	-155816176	-155862096	-155678944	-155656800	-155690064	-155857152	-155544016	-155662640
-165821008	-165838384	-165878320	-165874272	-165972896	-166022720	-165922704	-165849104	-166080272	-166044128
-171778496	-172029424	-171807248	-171977056	-171927440	-171833792	-171830992	-171950320	-171829040	-171787136
-181929536	-181781840	-181877408	-181821136	-181864864	-181811744	-181827888	-181970224	-181855696	-182036448
-184239280	-184239360	-184172688	-184161424	-184182608	-184171968	-184139568	-183950544	-184128400	-184093152
-188253776	-188329424	-188282848	-188389392	-188316416	-188389120	-188350256	-188466384	-188450576	-188361328
-191043200	-190873680	-190996080	-190754000	-190980928	-190870496	-190988208	-190801152	-190812192	-190868480
-186459904	-186461680	-186594928	-186707760	-186532224	-186595248	-186472352	-186652208	-186515984	-186543280
-188804656	-188936160	-188830416	-188694912	-188773200	-188624032	-188813712	-188676080	-188816112	-188792448
-179801184	-179729760	-179712688	-179848352	-179772720	-179995872	-179805488	-179714960	-179717968	-179852240
-176585600	-176692000	-176740112	-176633328	-176611392	-176529024	-176532608	-176723872	-176800384	-176550608
-168228608	-168378144	-168159104	-168106928	-168239584	-168179568	-168345280	-168215984	-167985488	-168379536
-158124304	-157869520	-158132496	-158184384	-158039120	-157935936	-158114592	-157972496	-158058976	-157740224
-149229696	-149309712	-149123152	-149118864	-149230912	-149303136	-149053168	-149303040	-149202592	-149273840
-135024864	-134872752	-134852336	-134721408	-134706000	-134709600	-134956384	-134627216	-134812256	-134926208
-122614696	-122699776	-122687344	-122766064	-122837272	-122872184	-122752536	-122873384	-122839640	-122651208
-107636192	-107644344	-107779144	-107663480	-107863560	-107463032	-107510680	-107609216	-107638184	-107534744
-92678160	-92633656	-92568112	-92794704	-92715896	-92905480	-92818464	-92746912	-92830096	-92823320
-76060040	-75935952	-75871032	-75848408	-75877320	-75752112	-76135320	-75793144	-75957304	-75971048
-58952592	-58851772	-58824452	-59078476	-58950408	-58898952	-58927564	-59132740	-58858188	-59104668
-40740380	-40913656	-40807064	-40683372	-40844644	-40825732	-40493384	-40727364	-40623092	-40426464
-22452532	-22442210	-22720062	-22586668	-22642226	-22859080	-22915234	-22605216	-22903700	-22812030
-4170543	-4225886	-4049437	-4193060	-3980935	-4125173	-4127374	-4070297	-3914364	-4153969
14545008	14442191	14544972	14442030	14248614	14748948	14720951	14399502	14413912	14314001
33273288	33146600	33254626	33328226	33356738	33474926	33217448	33243422	33337118	33566052
50021100	50531852	50097236	50371268	50392356	49982132	50340624	50364768	50101244	50119932
69742504	69467696	69748056	69542528	69540920	69717056	69569680	69546288	69775000	69638056
84878184	84821984	84777432	84948192	84674784	84685224	84720872	84714632	84881272	84679888
101544024	101641720	101524416	101561568	101851504	101822560	101720416	101797160	101517216	101861512
117209248	117169560	117130432	117259840	117155064	117446368	117307752	117426208	117214776	117175544
129142560	129406256	129128128	129243432	129495784	128991552	129243184	129017568	129214784	129204144
145109936	144953280	145144432	145062880	144823120	144923200	145057072	145304720	145060160	145051408
153792800	153835952	153665728	153738304	153874704	153743472	153687472	153400800	153590880	153719440
165359952	165398496	165485872	165550880	165366016	165366992	165375920	165668288	165436464	165347568
173880512	173787440	173897184	173764896	173802048	174099152	174046592	173605472	173919024	174111392
179928400	179884480	179780144	179861504	179954048	179915712	179748272	180071536	179822032	179745248
186806624	186852816	186950592	186851952	186763664	186787040	186964800	186940432	186920432	186831824
188573296	188505808	188599536	188540272	188598160	188676432	188615728	188517200	188556240	188543584
191264912	191265760	191169072	191412096	191264832	191175712	191089168	191319664	191282656	191282928
190324016	190265024	190265200	190181504	190165984	190326480	190390704	190262624	190251520	190183328
188768720	188885056	188812816	188794752	188840688	188791472	188765920	188914544	188878512	188911248
183750848	183617904	183688400	183749600	183629888	183605728	183763888	183490256	183563472	183592624
178754080	178746976	178608560	178725008	178714752	178805264	178571552	178975216	178770256	178825712
169110128	169162336	169234560	169171024	169117696	168984944	169129472	169038640	169159472	169008816
162575744	162493728	162520224	162523440	162600432	162476016	162560048	162511808	162327072	162423472
150263344	150061808	150135376	150142160	150322624	150273856	150259840	149946576	150206432	150357936
138234240	138587776	138173696	138120864	138046496	138252752	138272176	138440400	138445168	138066160
126142448	126149240	126075064	126301128	126237200	126008008	126174768	126272112	126091552	126299368
109542048	109394816	109762112	109328704	109458184	109608976	109267944	109275072	109206880	109419728
96377440	96639488	96471968	96510304	96453360	96603904	96476320	96901344	96750432	96745128
78578904	78522288	78326568	78420440	78461952	78378584	78742960	78170568	78386248	78067736
61711624	61787496	62082932	62242504	62002108	62094152	61836680	62207284	61956244	62228076
44561124	44500748	44408320	44409864	44571380	44000888	44161984	44148804	44322564	44277148
25918862	25855850	25804412	25616354	25758814	26150158	26168274	26131128	26127150	25847214
7346088	7522236	7350215	7529552	7234655	7300520	7123159	7223499	6998209	7275785

