### CURVA DE EXCITACAO - BOBINA GIRANTE ###

### Dados de Configuração ###

arquivo                      C:\Users\labimas\Desktop\BQF_03_Bobina_Nova\Fonte_300A\BQF_03_Medida_01.dat
data                         05/02/2014
hora                         17:11:48
temperatura(C)               0
ganho                        100
nr_pontos_integracao         128
velocidade(rps)              1.0
aceleracao(rps^2)            0.5
nr_coletas                   1
nr_voltas                    19
intervalo_analise            2-18
sentido_de_rotacao           Horario
corrente_alimentacao_avg(A)  0.00000e+00
corrente_alimentacao_std(A)  0.00000e+00
observacoes                  OBS



### Dados de Leitura ###

n   avg_L.Nn(T/m^n-2)   avg_L.Sn(T/m^n-2)   avg_L.Bn(T/m^n-2)   std_L.Nn(T/m^n-2)   std_L.Sn(T/m^n-2)   std_L.Bn(T/m^n-2)   avg_angulo(rad)     avg_L.Nn'(T/m^n-2)  avg_L.Sn'(T/m^n-2)
14956640	14931555	15090593	15233914	14926463	15061938	14911771	15037156	14842164	14739509
12971663	12795073	12559570	12309415	12595592	12798190	12751324	12892125	12623737	12708324
10358487	10362734	10362047	10835386	10411519	10231952	10067527	10190856	10458352	10192749
7830935	7830133	8157958	7771259	8000951	8028036	8243183	7920675	8286935	8374134
5885857	5787919	5829578	5680387	5783098	5747118	5645093	5801886	5062104	5414906
2422426	2956512	2351475	2975137	2527691	2934896	2609917	3083582	3527190	3325607
799388	665620	920869	266404	914617	60211	638960	378845	317881	-146555
-2221010	-2695533	-2239333	-1805432	-2257497	-1810362	-1847135	-2362499	-2325251	-1666791
-4779264	-4538888	-4824281	-4762627	-4853475	-4672730	-4981790	-4599724	-4708618	-4802234
-7092170	-7010529	-7002558	-7270682	-6954972	-7445993	-7217278	-6817007	-6808466	-7203320
-9458820	-9498162	-9496353	-9421767	-9677758	-9360306	-9656078	-10076824	-9929082	-9754596
-12007649	-12071069	-11966377	-11814107	-12230777	-11714620	-11610037	-11772058	-11891125	-11638673
-13976612	-14017190	-14304958	-14064302	-13954699	-14574236	-14511372	-13906319	-13987328	-14373718
-16073147	-15999233	-15878718	-16448988	-15840747	-15804694	-15975975	-16051534	-16086463	-16215585
-18296660	-18324198	-18161478	-17830578	-18451834	-18418834	-17874372	-18363438	-18431634	-17748686
-19657786	-19643190	-19925734	-20001080	-19563536	-19667760	-19730900	-19783518	-19719942	-19820498
-21495596	-21412858	-21277320	-21320058	-21379770	-21334004	-21768532	-21354020	-21232760	-21460612
-22729432	-22723376	-22728420	-22738600	-22673150	-22770732	-22675328	-22885298	-22772650	-22754994
-23652538	-23705684	-23666310	-23731120	-23983426	-23883884	-23629784	-23555758	-23803998	-23622008
-25020282	-24943380	-25003964	-24982590	-24856168	-24899542	-24976634	-25014474	-24912300	-25231176
-25422184	-25495390	-25519664	-25481510	-25430836	-25535990	-25399788	-25332650	-25441210	-25329392
-25937578	-25864282	-25955412	-25904998	-25843854	-25909140	-25899916	-25992076	-25998192	-25944858
-26363416	-26309632	-26321410	-26328062	-26334382	-26287366	-26314116	-26329558	-26300396	-26354494
-25683446	-25669782	-25744086	-25711436	-25703072	-25702866	-25602782	-25771016	-25703892	-25679808
-25975300	-26002534	-25905436	-25997062	-25972432	-25989194	-26031154	-26048384	-26025022	-26034056
-24851022	-24876772	-24790424	-24826450	-24810662	-24689192	-24697564	-24694766	-24659420	-24657642
-24272334	-24079966	-24335102	-24155810	-24208952	-24452156	-24356848	-24367676	-24421840	-24313276
-23149104	-23360960	-23113938	-23180080	-23146416	-22932002	-23142784	-22991096	-23048614	-23106456
-21670796	-21465756	-21629782	-21793042	-21855188	-21835800	-21815250	-21981864	-21735964	-21642448
-20557824	-20576854	-20581356	-20119990	-20258208	-20495358	-20189576	-20085624	-20363548	-20668748
-18476820	-18471198	-18571706	-18894888	-18813596	-18698746	-18836230	-18725190	-18704330	-18574726
-16781060	-16860620	-16561631	-16564485	-16621150	-16376166	-16489338	-16706086	-16539467	-16473995
-14718236	-14680217	-14751926	-14690715	-14649575	-14821411	-14851321	-14622532	-14641881	-14978948
-12584165	-12399557	-12674357	-12660716	-12425584	-12420317	-12448716	-12395994	-12716170	-12667402
-10177919	-10675620	-10111809	-10451601	-10650783	-10686811	-10414114	-10549231	-10367182	-10040739
-7678913	-7711349	-7896962	-7616394	-7611862	-7494115	-7557932	-7904946	-7984062	-8114301
-5834689	-5329565	-5800850	-5626572	-5324497	-5398603	-5584262	-5381839	-5278993	-5209684
-2377745	-2798494	-2148366	-2402150	-2914008	-3013760	-3040994	-2693460	-2895155	-3046199
-488370	-636379	-665650	-408539	-424371	-332304	-159661	-425177	-225397	-62700
2316900	2953635	2291397	2092959	2318446	2621713	2678239	2133786	2171516	1991230
4831710	4546118	5115104	5169350	5227971	4734378	4774681	4990844	5209387	5184517
7836137	7183258	7132092	7084221	6915615	7056456	6952698	7232320	7186941	7151796
9667155	10372887	9797265	9894514	10109083	10470087	10495323	10061470	9906503	10330178
12129496	11962448	12090689	12326096	12350735	11665291	11832695	11981901	11869869	11733318
14280185	14352416	14473037	14438956	14322263	14479750	14428396	14635259	14992937	14603685
16734309	16570536	16841490	16332245	16466193	16477595	16400423	16377905	16349915	16604801
18463908	18370388	18140164	18555458	18322954	18639872	18688584	18765414	18317170	18441844
20337504	20628614	20323662	20413366	20528408	20110988	20215072	20213058	20368498	20360142
21680568	21711688	21898966	21633704	21756424	21976120	21770204	21739716	21810000	21693746
23348758	23243514	23329400	23313092	23315564	23298862	23523200	23458534	23371342	23445496
24642668	24502130	24625170	24622626	24500514	24542850	24396836	24535960	24473416	24399882
25295466	25260356	25316000	25301150	25342606	25311410	25318440	25362192	25409506	25362026
26444772	26496744	26441868	26388714	26446670	26336630	26442332	26287824	26323888	26359404
26544434	26539774	26585762	26577582	26515814	26532722	26553416	26582748	26596408	26587410
27004048	26973736	26954436	27032912	26961886	27004540	26948758	26966494	27015756	26942182
26775854	26869164	26736962	26831234	26776346	26781516	26892822	26752858	26869326	26847190
26635664	26516874	26624068	26458158	26577626	26694886	26624952	26614556	26647194	26643068
25847574	25939422	25919284	26005934	25998186	25800784	25783524	25892702	25799880	25783706
25185998	25085160	25138254	25216948	25183146	25287186	25179132	25245132	25264466	25169672
24050128	24080314	23802906	23727076	23707238	23639024	23905296	23632066	23826046	23967804
22634084	22585544	22940682	22996890	23106480	23149748	23060594	23090162	22786590	22769086
21356212	21315008	21284364	21239024	21087776	21148530	20925896	21191532	21187658	21368156
19620518	19708450	19356312	19470044	19523540	19522454	19662178	19743564	19699634	19581042
17693604	17458722	17820858	17871722	17807200	17888564	17745412	17305120	17888020	17545862
15484264	15997070	15879401	15493493	15595820	15761784	15740851	15820804	15565148	15823515
13752803	13124924	13173341	13696083	13653227	13311358	13582822	13725911	13554232	13742832
11348011	11468746	11629180	11235811	11360660	11071765	11036105	11260552	11051624	10879989
8482419	8904100	8301715	8628842	8267864	8985421	8905191	8401073	9169485	9175919
6911133	6759477	6906160	6521107	6670003	6643105	6591298	6674895	5817844	6156184
3155823	3079789	3261972	3582162	3897169	3397613	3487664	3945037	4263174	3753507
1765836	1642395	1425621	1312854	925179	1428627	1343748	981603	1227706	1260710

