# TRACY II v. SYNCHROTRON SOLEIL -- linlat.out -- Mon Feb 16 09:22:32 2004 
#       name           s    alphax  betax   nux   etax   etapx  alphay  betay   nuy   etay   etapy
#                     [m]            [m]           [m]                   [m]           [m]
#                     exit        
 225:sx9             52.48  -6.737  6.977  2.829  0.166  0.165   6.839 11.630  1.537   4.348e-03  -3.448e-03
 226:sd9             52.95  -9.903 14.903  2.836  0.244  0.165   4.883  6.046  1.546   2.706e-03  -3.448e-03
 227:qp10            53.11  -5.430 17.399  2.837  0.264  0.085   2.740  4.846  1.550   2.209e-03  -2.797e-03
 228:qp10            53.27   0.116 18.264  2.839  0.271  0.000   1.158  4.233  1.556   1.803e-03  -2.293e-03
 229:sd8             53.47   0.105 18.219  2.841  0.271  0.000   1.048  3.792  1.564   1.344e-03  -2.293e-03
 230:sx10            53.47   0.105 18.219  2.841  0.271  0.000   1.048  3.792  1.564   1.344e-03  -2.293e-03
 231:sdac            55.38   0.000 18.020  2.857  0.271  0.000   0.000  1.796  1.693  -3.023e-03  -2.293e-03
 232:sdac            57.28  -0.104 18.217  2.874  0.272  0.000  -1.047  3.790  1.822  -7.391e-03  -2.293e-03
 233:sx10            57.28  -0.104 18.217  2.874  0.272  0.000  -1.047  3.790  1.822  -7.391e-03  -2.293e-03
 234:sd8             57.48  -0.115 18.261  2.876  0.272  0.000  -1.157  4.231  1.830  -7.850e-03  -2.293e-03
 235:qp10            57.64   5.430 17.396  2.877  0.265 -0.084  -2.739  4.844  1.836  -8.415e-03  -4.804e-03
 236:qp10            57.80   9.902 14.901  2.879  0.245 -0.165  -4.881  6.044  1.840  -9.400e-03  -7.558e-03
 237:sd9             58.28   6.736  6.976  2.886  0.166 -0.165  -6.837 11.625  1.849  -1.300e-02  -7.558e-03
 238:sx9             58.28   6.736  6.976  2.886  0.166 -0.165  -6.837 11.625  1.849  -1.300e-02  -7.558e-03
 239:sd8             58.48   5.407  4.547  2.892  0.134 -0.165  -7.658 14.524  1.852  -1.451e-02  -7.558e-03
 240:qp9             58.64   3.522  3.139  2.898  0.110 -0.132  -3.830 16.389  1.853  -1.540e-02  -3.515e-03
 241:qp9             58.80   2.256  2.227  2.908  0.091 -0.105   0.650 16.906  1.855  -1.563e-02   6.807e-04
 242:sd7             59.24   1.055  0.770  2.962  0.045 -0.105   0.613 16.350  1.859  -1.533e-02   6.807e-04
 243:bend2           59.41   0.572  0.487  3.008  0.029 -0.072   0.894 16.033  1.861  -1.516e-02   9.624e-04
 244:bend3           59.59   0.101  0.369  3.076  0.020 -0.039   0.875 15.722  1.863  -1.499e-02   9.624e-04
 245:bend3           59.77  -0.371  0.416  3.149  0.016 -0.006   0.855 15.419  1.864  -1.482e-02   9.624e-04
 246:bend3           59.94  -0.841  0.629  3.204  0.017  0.026   0.836 15.122  1.866  -1.465e-02   9.624e-04
 247:bend3           60.12  -1.308  1.006  3.239  0.025  0.059   0.816 14.833  1.868  -1.448e-02   9.624e-04
 248:bend4           60.29  -1.798  1.546  3.262  0.038  0.092   1.064 14.550  1.870  -1.432e-02   1.225e-03
 249:sd7             60.73  -2.998  3.656  3.291  0.079  0.092   1.000 13.642  1.875  -1.378e-02   1.225e-03
 250:qp6             60.89  -4.283  4.810  3.297  0.094  0.107   3.315 12.945  1.877  -1.339e-02   3.656e-03
 251:qp6             61.05  -6.063  6.450  3.302  0.113  0.126   5.254 11.561  1.879  -1.261e-02   5.982e-03
 252:sd5             61.25  -7.234  9.109  3.306  0.138  0.126   4.759  9.558  1.882  -1.142e-02   5.982e-03
 253:sx7             61.25  -7.234  9.109  3.306  0.138  0.126   4.759  9.558  1.882  -1.142e-02   5.982e-03
 254:sd4             61.64  -9.516 15.642  3.311  0.187  0.126   3.795  6.222  1.890  -9.083e-03   5.982e-03
 255:qp7             61.87  -1.247 18.219  3.313  0.205  0.025   0.679  5.231  1.896  -8.227e-03   1.537e-03
 256:qp7             62.10   7.585 16.701  3.315  0.199 -0.079  -2.105  5.547  1.903  -8.362e-03  -2.727e-03
 257:sd3             62.30   6.884 13.807  3.317  0.183 -0.079  -2.300  6.428  1.909  -8.908e-03  -2.727e-03
 258:sx8             62.30   6.884 13.807  3.317  0.183 -0.079  -2.300  6.428  1.909  -8.908e-03  -2.727e-03
 259:sd2             62.69   5.518  8.970  3.323  0.152 -0.079  -2.681  8.371  1.917  -9.971e-03  -2.727e-03
 260:qp8             62.85   2.914  7.640  3.326  0.143 -0.039  -0.389  8.869  1.920  -1.018e-02   1.499e-04
 261:qp8             63.01   0.826  7.050  3.329  0.140 -0.001   1.970  8.612  1.923  -9.924e-03   3.015e-03
 262:sd13            66.49   0.002  4.167  3.439  0.137 -0.001   0.002  1.746  2.098   5.768e-04   3.015e-03
 263:sd13            69.98  -0.823  7.028  3.550  0.135 -0.001  -1.966  8.588  2.274   1.108e-02   3.015e-03
 264:qp8             70.14  -2.905  7.616  3.553  0.138  0.036   0.386  8.845  2.277   1.131e-02  -1.050e-04
 265:qp8             70.30  -5.500  8.942  3.556  0.147  0.075   2.672  8.348  2.280   1.104e-02  -3.223e-03
 266:sd2             70.69  -6.863 13.763  3.562  0.176  0.075   2.292  6.412  2.288   9.787e-03  -3.223e-03
 267:sx6             70.69  -6.863 13.763  3.562  0.176  0.075   2.292  6.412  2.288   9.787e-03  -3.223e-03
 268:sd3             70.89  -7.562 16.648  3.564  0.191  0.075   2.098  5.534  2.294   9.142e-03  -3.223e-03
 269:qp7             71.12   1.242 18.161  3.566  0.196 -0.025  -0.680  5.220  2.300   8.945e-03   1.493e-03
 270:qp7             71.35   9.486 15.593  3.568  0.179 -0.122  -3.790  6.210  2.307   9.842e-03   6.383e-03
 271:sd4             71.74   7.211  9.081  3.573  0.132 -0.122  -4.753  9.542  2.315   1.233e-02   6.383e-03
 272:sx5             71.74   7.211  9.081  3.573  0.132 -0.122  -4.753  9.542  2.315   1.233e-02   6.383e-03
 273:sd5             71.94   6.044  6.430  3.578  0.108 -0.122  -5.248 11.542  2.318   1.361e-02   6.383e-03
 274:qp6             72.10   4.269  4.796  3.582  0.090 -0.104  -3.312 12.925  2.320   1.443e-02   3.866e-03
 275:qp6             72.26   2.988  3.645  3.588  0.074 -0.089  -1.001 13.621  2.322   1.484e-02   1.240e-03
 276:sd7             72.70   1.791  1.542  3.618  0.035 -0.089  -1.065 14.530  2.327   1.538e-02   1.240e-03
 277:bend2           72.87   1.303  1.004  3.640  0.022 -0.056  -0.817 14.814  2.329   1.555e-02   9.571e-04
 278:bend3           73.05   0.838  0.629  3.675  0.015 -0.024  -0.837 15.104  2.331   1.572e-02   9.571e-04
 279:bend3           73.22   0.369  0.417  3.730  0.014  0.009  -0.857 15.401  2.332   1.589e-02   9.571e-04
 280:bend3           73.40  -0.101  0.369  3.804  0.018  0.042  -0.876 15.705  2.334   1.606e-02   9.571e-04
 281:bend3           73.57  -0.571  0.487  3.871  0.029  0.074  -0.896 16.016  2.336   1.622e-02   9.571e-04
 282:bend4           73.75  -1.053  0.770  3.917  0.044  0.108  -0.615 16.333  2.338   1.639e-02   6.558e-04
 283:sd7             74.19  -2.249  2.223  3.971  0.092  0.108  -0.652 16.891  2.342   1.668e-02   6.558e-04
 284:qp4             74.35  -3.365  3.110  3.981  0.111  0.130   3.060 16.501  2.343   1.649e-02  -3.068e-03
 285:qp4             74.51  -4.967  4.428  3.988  0.134  0.157   6.340 14.979  2.345   1.570e-02  -6.686e-03
 286:sd8             74.71  -6.126  6.647  3.993  0.165  0.157   5.790 12.553  2.347   1.437e-02  -6.686e-03
 287:sx3             74.71  -6.126  6.647  3.993  0.165  0.157   5.790 12.553  2.347   1.437e-02  -6.686e-03
 288:sd9             75.19  -8.886 13.798  4.001  0.240  0.157   4.481  7.660  2.355   1.118e-02  -6.686e-03
 289:qp5             75.35  -4.896 16.039  4.003  0.259  0.081   2.074  6.628  2.359   1.038e-02  -3.393e-03
 290:qp5             75.51   0.028 16.831  4.004  0.266  0.002   0.075  6.290  2.362   1.009e-02  -2.618e-04
 291:sd10            75.98   0.001 16.817  4.009  0.267  0.002   0.001  6.254  2.374   9.965e-03  -2.618e-04
 292:sx4             75.98   0.001 16.817  4.009  0.267  0.002   0.001  6.254  2.374   9.965e-03  -2.618e-04
 293:sd12            76.45  -0.027 16.829  4.013  0.268  0.002  -0.073  6.288  2.386   9.842e-03  -2.618e-04
 294:qp5             76.61   4.896 16.037  4.015  0.261 -0.079  -2.071  6.626  2.390   1.004e-02   2.698e-03
 295:qp5             76.77   8.886 13.796  4.017  0.243 -0.155  -4.477  7.657  2.394   1.071e-02   5.791e-03
 296:sd9             77.24   6.126  6.645  4.024  0.169 -0.155  -5.785 12.545  2.401   1.347e-02   5.791e-03
 297:sx3             77.24   6.126  6.645  4.024  0.169 -0.155  -5.785 12.545  2.401   1.347e-02   5.791e-03
 298:sd8             77.44   4.967  4.427  4.030  0.138 -0.155  -6.334 14.968  2.404   1.463e-02   5.791e-03
 299:qp4             77.60   3.365  3.109  4.037  0.115 -0.127  -3.056 16.489  2.405   1.529e-02   2.469e-03
 300:qp4             77.76   2.249  2.222  4.047  0.097 -0.104   0.653 16.878  2.407   1.541e-02  -9.446e-04
 301:sd7             78.20   1.052  0.769  4.101  0.051 -0.104   0.616 16.319  2.411   1.500e-02  -9.446e-04
 302:bend2           78.38   0.570  0.487  4.147  0.036 -0.070   0.897 16.001  2.413   1.478e-02  -1.220e-03
 303:bend3           78.55   0.100  0.369  4.214  0.026 -0.038   0.877 15.690  2.414   1.457e-02  -1.220e-03
 304:bend3           78.73  -0.371  0.417  4.287  0.023 -0.005   0.857 15.386  2.416   1.436e-02  -1.220e-03
 305:bend3           78.90  -0.840  0.629  4.343  0.025  0.028   0.838 15.089  2.418   1.414e-02  -1.220e-03
 306:bend3           79.08  -1.305  1.005  4.378  0.032  0.060   0.818 14.798  2.420   1.393e-02  -1.220e-03
 307:bend4           79.25  -1.793  1.544  4.400  0.046  0.093   1.065 14.515  2.422   1.371e-02  -1.472e-03
 308:sd6             80.04  -3.943  6.076  4.441  0.120  0.093   0.950 12.923  2.431   1.255e-02  -1.472e-03
 309:sx2             80.04  -3.943  6.076  4.441  0.120  0.093   0.950 12.923  2.431   1.255e-02  -1.472e-03
 310:sd5             80.24  -4.487  7.762  4.446  0.138  0.093   0.921 12.549  2.433   1.226e-02  -1.472e-03
 311:qp3             80.40  -5.995  9.429  4.449  0.155  0.110   2.287 12.033  2.435   1.191e-02  -2.850e-03
 312:qp3             80.56  -7.947 11.646  4.451  0.174  0.129   3.486 11.103  2.438   1.135e-02  -4.174e-03
 313:sd14            81.15 -11.196 22.940  4.457  0.250  0.129   2.788  7.402  2.448   8.885e-03  -4.174e-03
 314:qp2             81.38  -1.927 26.053  4.458  0.268  0.026  -0.073  6.796  2.453   8.329e-03  -7.030e-04
 315:qp2             81.61   8.019 24.608  4.460  0.262 -0.079  -2.961  7.474  2.458   8.557e-03   2.706e-03
 316:sd3             81.81   7.488 21.507  4.461  0.246 -0.079  -3.222  8.710  2.462   9.099e-03   2.706e-03
 317:sx1             81.81   7.488 21.507  4.461  0.246 -0.079  -3.222  8.710  2.462   9.099e-03   2.706e-03
 318:sd2             82.20   6.453 16.070  4.465  0.215 -0.079  -3.731 11.422  2.468   1.015e-02   2.706e-03
 319:qp1             82.36   3.304 14.524  4.466  0.206 -0.039  -1.588 12.282  2.471   1.043e-02   7.550e-04
 320:qp1             82.52   0.561 13.912  4.468  0.203 -0.000   0.747 12.418  2.473   1.039e-02  -1.219e-03
 321:sd1             88.52  -0.000 10.550  4.550  0.203 -0.000   0.001  7.932  2.575   3.079e-03  -1.219e-03
 322:sd1             94.52  -0.562 13.922  4.632  0.202 -0.000  -0.746 12.403  2.678  -4.237e-03  -1.219e-03
 323:qp1             94.68  -3.307 14.535  4.634  0.206  0.039   1.586 12.267  2.680  -4.362e-03  -3.467e-04
 324:qp1             94.84  -6.459 16.082  4.635  0.215  0.078   3.727 11.408  2.682  -4.347e-03   5.380e-04
 325:sd2             95.23  -7.495 21.524  4.638  0.245  0.078   3.219  8.699  2.688  -4.137e-03   5.380e-04
 326:sx1             95.23  -7.495 21.524  4.638  0.245  0.078   3.219  8.699  2.688  -4.137e-03   5.380e-04
 327:sd3             95.43  -8.026 24.628  4.640  0.261  0.078   2.958  7.464  2.692  -4.030e-03   5.380e-04
 328:qp2             95.66   1.928 26.074  4.641  0.267 -0.026   0.073  6.787  2.697  -4.089e-03  -1.062e-03
 329:qp2             95.89  11.205 22.959  4.643  0.249 -0.129  -2.785  7.393  2.702  -4.525e-03  -2.758e-03
 330:sd14            96.48   7.953 11.655  4.648  0.173 -0.129  -3.483 11.091  2.713  -6.153e-03  -2.758e-03
 331:qp3             96.64   6.000  9.436  4.651  0.154 -0.110  -2.285 12.020  2.715  -6.534e-03  -2.002e-03
 332:qp3             96.80   4.491  7.768  4.654  0.138 -0.093  -0.921 12.536  2.717  -6.792e-03  -1.211e-03
 333:sd5             97.00   3.946  6.081  4.658  0.119 -0.093  -0.950 12.910  2.719  -7.034e-03  -1.211e-03
 334:sx2             97.00   3.946  6.081  4.658  0.119 -0.093  -0.950 12.910  2.719  -7.034e-03  -1.211e-03
 335:sd6             97.79   1.795  1.546  4.700  0.046 -0.093  -1.066 14.502  2.729  -7.991e-03  -1.211e-03
 336:bend2           97.97   1.306  1.006  4.722  0.032 -0.060  -0.819 14.786  2.730  -8.177e-03  -1.064e-03
 337:bend3           98.14   0.840  0.630  4.757  0.025 -0.027  -0.839 15.077  2.732  -8.364e-03  -1.064e-03
 338:bend3           98.32   0.371  0.417  4.812  0.023  0.005  -0.858 15.374  2.734  -8.551e-03  -1.064e-03
 339:bend3           98.50  -0.100  0.370  4.885  0.026  0.038  -0.878 15.679  2.736  -8.737e-03  -1.064e-03
 340:bend3           98.67  -0.571  0.487  4.953  0.036  0.070  -0.898 15.990  2.738  -8.924e-03  -1.064e-03
 341:bend4           98.85  -1.053  0.770  4.999  0.051  0.104  -0.618 16.309  2.739  -9.111e-03  -8.969e-04
 342:sd7             99.29  -2.251  2.223  5.053  0.097  0.104  -0.655 16.868  2.744  -9.505e-03  -8.969e-04
 343:qp4             99.45  -3.368  3.112  5.063  0.115  0.127   3.053 16.480  2.745  -9.482e-03   1.190e-03
 344:qp4             99.61  -4.971  4.430  5.070  0.138  0.155   6.329 14.961  2.747  -9.127e-03   3.227e-03
 345:sd8             99.81  -6.131  6.651  5.075  0.169  0.155   5.780 12.539  2.749  -8.482e-03   3.227e-03
 346:sx3             99.81  -6.131  6.651  5.075  0.169  0.155   5.780 12.539  2.749  -8.482e-03   3.227e-03
 347:sd9             100.28  -8.894 13.808  5.083  0.243  0.155   4.473  7.655  2.757  -6.944e-03   3.227e-03
 348:qp5             100.44  -4.901 16.051  5.085  0.261  0.079   2.069  6.625  2.760  -6.583e-03   1.312e-03
 349:qp5             100.60   0.027 16.844  5.086  0.268 -0.002   0.071  6.288  2.764  -6.521e-03  -5.339e-04
 350:sd12            101.07  -0.001 16.832  5.091  0.267 -0.002  -0.003  6.256  2.776  -6.772e-03  -5.339e-04
 351:sx4             101.07  -0.001 16.832  5.091  0.267 -0.002  -0.003  6.256  2.776  -6.772e-03  -5.339e-04
 352:sd10            101.54  -0.028 16.845  5.095  0.266 -0.002  -0.077  6.293  2.788  -7.023e-03  -5.339e-04
 353:qp5             101.70   4.900 16.053  5.097  0.259 -0.081  -2.077  6.633  2.792  -7.275e-03  -2.633e-03
 354:qp5             101.86   8.894 13.809  5.099  0.240 -0.157  -4.486  7.666  2.795  -7.872e-03  -4.862e-03
 355:sd9             102.34   6.131  6.652  5.106  0.165 -0.157  -5.798 12.565  2.803  -1.019e-02  -4.862e-03
 356:sx3             102.34   6.131  6.652  5.106  0.165 -0.157  -5.798 12.565  2.803  -1.019e-02  -4.862e-03
 357:sd8             102.54   4.971  4.432  5.112  0.134 -0.157  -6.349 14.994  2.805  -1.116e-02  -4.862e-03
 358:qp4             102.70   3.368  3.113  5.119  0.111 -0.130  -3.065 16.519  2.807  -1.173e-02  -2.225e-03
 359:qp4             102.86   2.252  2.224  5.129  0.092 -0.108   0.651 16.909  2.809  -1.187e-02   4.778e-04
 360:sd7             103.30   1.054  0.770  5.183  0.045 -0.108   0.614 16.353  2.813  -1.166e-02   4.778e-04
 361:bend2           103.47   0.572  0.487  5.229  0.029 -0.074   0.895 16.036  2.814  -1.154e-02   6.920e-04
 362:bend3           103.65   0.102  0.369  5.296  0.019 -0.042   0.875 15.725  2.816  -1.142e-02   6.920e-04
 363:bend3           103.83  -0.369  0.416  5.369  0.014 -0.009   0.856 15.421  2.818  -1.130e-02   6.920e-04
 364:bend3           104.00  -0.838  0.628  5.425  0.015  0.024   0.836 15.125  2.820  -1.117e-02   6.920e-04
 365:bend3           104.18  -1.304  1.004  5.460  0.022  0.056   0.817 14.835  2.822  -1.105e-02   6.920e-04
 366:bend4           104.35  -1.792  1.542  5.482  0.035  0.089   1.065 14.551  2.824  -1.093e-02   8.929e-04
 367:sd7             104.79  -2.990  3.646  5.512  0.074  0.089   1.001 13.643  2.828  -1.054e-02   8.929e-04
 368:qp6             104.95  -4.272  4.797  5.518  0.090  0.104   3.316 12.945  2.830  -1.025e-02   2.751e-03
 369:qp6             105.11  -6.047  6.433  5.522  0.108  0.122   5.255 11.561  2.832  -9.662e-03   4.529e-03
 370:sd5             105.31  -7.215  9.085  5.526  0.132  0.122   4.760  9.558  2.835  -8.756e-03   4.529e-03
 371:sx5             105.31  -7.215  9.085  5.526  0.132  0.122   4.760  9.558  2.835  -8.756e-03   4.529e-03
 372:sd4             105.70  -9.492 15.600  5.532  0.180  0.122   3.795  6.221  2.843  -6.990e-03   4.529e-03
 373:qp7             105.93  -1.244 18.171  5.534  0.197  0.025   0.680  5.230  2.850  -6.343e-03   1.150e-03
 374:qp7             106.16   7.565 16.657  5.536  0.191 -0.075  -2.103  5.545  2.857  -6.450e-03  -2.093e-03
 375:sd3             106.36   6.866 13.771  5.538  0.176 -0.075  -2.298  6.425  2.862  -6.869e-03  -2.093e-03
 376:sx6             106.36   6.866 13.771  5.538  0.176 -0.075  -2.298  6.425  2.862  -6.869e-03  -2.093e-03
 377:sd2             106.75   5.503  8.947  5.543  0.147 -0.075  -2.678  8.366  2.870  -7.685e-03  -2.093e-03
 378:qp8             106.91   2.906  7.621  5.546  0.138 -0.036  -0.387  8.863  2.873  -7.854e-03  -4.665e-06
 379:qp8             107.07   0.823  7.032  5.550  0.135  0.001   1.971  8.606  2.876  -7.687e-03   2.086e-03
 380:sd13            110.55   0.000  4.166  5.660  0.137  0.001   0.001  1.740  3.052  -4.233e-04   2.086e-03
 381:sd13            114.04  -0.823  7.030  5.770  0.139  0.001  -1.969  8.596  3.228   6.840e-03   2.086e-03
 382:qp8             114.20  -2.905  7.618  5.774  0.142  0.039   0.385  8.853  3.231   7.021e-03   1.701e-04
 383:qp8             114.36  -5.501  8.944  5.777  0.151  0.079   2.674  8.356  3.234   6.894e-03  -1.754e-03
 384:sd2             114.75  -6.863 13.766  5.782  0.182  0.079   2.294  6.419  3.242   6.210e-03  -1.754e-03
 385:sx8             114.75  -6.863 13.766  5.782  0.182  0.079   2.294  6.419  3.242   6.210e-03  -1.754e-03
 386:sd3             114.95  -7.562 16.651  5.785  0.198  0.079   2.100  5.540  3.247   5.859e-03  -1.754e-03
 387:qp7             115.18   1.243 18.164  5.787  0.204 -0.025  -0.681  5.226  3.254   5.795e-03   1.192e-03
 388:qp7             115.41   9.488 15.594  5.789  0.187 -0.126  -3.794  6.216  3.261   6.419e-03   4.279e-03
 389:sd4             115.80   7.212  9.081  5.794  0.138 -0.126  -4.759  9.552  3.269   8.088e-03   4.279e-03
 390:sx7             115.80   7.212  9.081  5.794  0.138 -0.126  -4.759  9.552  3.269   8.088e-03   4.279e-03
 391:sd5             116.00   6.045  6.430  5.798  0.113 -0.126  -5.253 11.554  3.272   8.943e-03   4.279e-03
 392:qp6             116.16   4.270  4.795  5.803  0.094 -0.107  -3.316 12.939  3.274   9.499e-03   2.643e-03
 393:qp6             116.32   2.989  3.645  5.809  0.078 -0.092  -1.002 13.636  3.276   9.785e-03   9.289e-04
 394:sd7             116.76   1.792  1.541  5.838  0.038 -0.092  -1.066 14.546  3.281   1.019e-02   9.289e-04
 395:bend2           116.93   1.303  1.003  5.860  0.025 -0.058  -0.818 14.830  3.282   1.032e-02   7.416e-04
 396:bend3           117.11   0.838  0.627  5.896  0.017 -0.026  -0.838 15.120  3.284   1.045e-02   7.416e-04
 397:bend3           117.28   0.369  0.416  5.951  0.016  0.007  -0.858 15.418  3.286   1.058e-02   7.416e-04
 398:bend3           117.46  -0.102  0.369  6.024  0.020  0.039  -0.877 15.722  3.288   1.071e-02   7.416e-04
 399:bend3           117.63  -0.572  0.487  6.092  0.029  0.072  -0.897 16.033  3.290   1.084e-02   7.416e-04
 400:bend4           117.81  -1.054  0.770  6.137  0.045  0.105  -0.616 16.351  3.291   1.097e-02   5.400e-04
 401:sd7             118.25  -2.252  2.224  6.192  0.091  0.105  -0.652 16.909  3.296   1.121e-02   5.400e-04
 402:qp9             118.41  -3.516  3.134  6.201  0.110  0.132   3.829 16.393  3.297   1.106e-02  -2.426e-03
 403:qp9             118.57  -5.398  4.540  6.208  0.134  0.165   7.659 14.528  3.299   1.044e-02  -5.275e-03
 404:sd8             118.77  -6.724  6.964  6.214  0.167  0.165   6.838 11.629  3.301   9.387e-03  -5.275e-03
 405:sx9             118.77  -6.724  6.964  6.214  0.167  0.165   6.838 11.629  3.301   9.387e-03  -5.275e-03
 406:sd9             119.25  -9.884 14.876  6.221  0.246  0.165   4.882  6.047  3.310   6.874e-03  -5.275e-03
 407:qp10            119.41  -5.419 17.366  6.223  0.266  0.085   2.739  4.847  3.315   6.190e-03  -3.315e-03
 408:qp10            119.57   0.116 18.229  6.224  0.273 -0.000   1.156  4.234  3.320   5.805e-03  -1.526e-03
 409:sd8             119.77   0.105 18.185  6.226  0.272 -0.000   1.047  3.793  3.328   5.499e-03  -1.526e-03
 410:sx10            119.77   0.105 18.185  6.226  0.272 -0.000   1.047  3.793  3.328   5.499e-03  -1.526e-03
 411:sdac            121.67   0.001 17.982  6.242  0.272 -0.000   0.002  1.795  3.457   2.593e-03  -1.526e-03
 412:sdac            123.57  -0.103 18.177  6.259  0.272 -0.000  -1.042  3.776  3.586  -3.128e-04  -1.526e-03
 413:sx10            123.57  -0.103 18.177  6.259  0.272 -0.000  -1.042  3.776  3.586  -3.128e-04  -1.526e-03
 414:sd8             123.77  -0.114 18.221  6.261  0.272 -0.000  -1.152  4.214  3.594  -6.179e-04  -1.526e-03
 415:qp10            123.93   5.418 17.357  6.262  0.265 -0.085  -2.728  4.825  3.600  -8.880e-04  -1.864e-03
 416:qp10            124.09   9.880 14.868  6.264  0.245 -0.165  -4.860  6.019  3.605  -1.219e-03  -2.291e-03
 417:sd9             124.57   6.721  6.960  6.271  0.166 -0.165  -6.808 11.577  3.614  -2.311e-03  -2.291e-03
 418:sx9             124.57   6.721  6.960  6.271  0.166 -0.165  -6.808 11.577  3.614  -2.311e-03  -2.291e-03
 419:sd8             124.77   5.395  4.537  6.277  0.133 -0.165  -7.625 14.464  3.616  -2.769e-03  -2.291e-03
 420:qp9             124.93   3.515  3.132  6.284  0.109 -0.132  -3.814 16.321  3.618  -3.071e-03  -1.476e-03
 421:qp9             125.09   2.251  2.222  6.293  0.091 -0.106   0.648 16.835  3.619  -3.238e-03  -6.005e-04
 422:sd7             125.53   1.053  0.768  6.347  0.044 -0.106   0.611 16.281  3.624  -3.502e-03  -6.005e-04
 423:bend2           125.71   0.571  0.486  6.393  0.029 -0.072   0.891 15.965  3.625  -3.596e-03  -5.361e-04
 424:bend3           125.88   0.100  0.368  6.461  0.019 -0.040   0.871 15.656  3.627  -3.690e-03  -5.361e-04
 425:bend3           126.06  -0.371  0.416  6.534  0.015 -0.007   0.852 15.354  3.629  -3.784e-03  -5.361e-04
 426:bend3           126.23  -0.840  0.628  6.589  0.016  0.026   0.832 15.058  3.631  -3.878e-03  -5.361e-04
 427:bend3           126.41  -1.306  1.005  6.624  0.024  0.058   0.813 14.770  3.632  -3.972e-03  -5.361e-04
 428:bend4           126.58  -1.794  1.544  6.647  0.037  0.091   1.059 14.488  3.634  -4.066e-03  -4.614e-04
 429:sd7             127.02  -2.992  3.650  6.676  0.077  0.091   0.995 13.584  3.639  -4.269e-03  -4.614e-04
 430:qp6             127.18  -4.275  4.802  6.682  0.093  0.107   3.300 12.890  3.641  -4.283e-03   2.876e-04
 431:qp6             127.34  -6.051  6.438  6.687  0.111  0.125   5.231 11.512  3.643  -4.178e-03   1.025e-03
 432:sd5             127.54  -7.219  9.092  6.691  0.136  0.125   4.739  9.518  3.646  -3.973e-03   1.025e-03
 433:sx7             127.54  -7.219  9.092  6.691  0.136  0.125   4.739  9.518  3.646  -3.973e-03   1.025e-03
 434:sd4             127.93  -9.497 15.612  6.696  0.185  0.125   3.778  6.196  3.654  -3.573e-03   1.025e-03
 435:qp7             128.16  -1.243 18.183  6.698  0.202  0.025   0.676  5.210  3.661  -3.542e-03  -7.488e-04
 436:qp7             128.39   7.571 16.668  6.700  0.196 -0.077  -2.098  5.525  3.668  -3.924e-03  -2.610e-03
 437:sd3             128.59   6.872 13.780  6.702  0.181 -0.077  -2.293  6.403  3.673  -4.446e-03  -2.610e-03
 438:sx8             128.59   6.872 13.780  6.702  0.181 -0.077  -2.293  6.403  3.673  -4.446e-03  -2.610e-03
 439:sd2             128.98   5.507  8.952  6.708  0.151 -0.077  -2.673  8.340  3.681  -5.464e-03  -2.610e-03
 440:qp8             129.14   2.909  7.624  6.711  0.141 -0.038  -0.389  8.837  3.684  -5.757e-03  -1.028e-03
 441:qp8             129.30   0.824  7.036  6.714  0.138  0.000   1.962  8.581  3.687  -5.791e-03   5.972e-04
 442:sd13            132.79   0.001  4.161  6.825  0.138  0.000   0.000  1.746  3.863  -3.711e-03   5.972e-04
 443:sd13            136.27  -0.822  7.021  6.935  0.138  0.000  -1.961  8.575  4.038  -1.632e-03   5.972e-04
 444:qp8             136.43  -2.902  7.608  6.938  0.142  0.038   0.388  8.831  4.041  -1.500e-03   1.039e-03
 445:qp8             136.59  -5.495  8.933  6.942  0.151  0.078   2.670  8.334  4.044  -1.301e-03   1.437e-03
 446:sd2             136.98  -6.856 13.749  6.947  0.181  0.078   2.290  6.400  4.052  -7.409e-04   1.437e-03
 447:sx8             136.98  -6.856 13.749  6.947  0.181  0.078   2.290  6.400  4.052  -7.409e-04   1.437e-03
 448:sd3             137.18  -7.554 16.632  6.949  0.197  0.078   2.096  5.523  4.058  -4.535e-04   1.437e-03
 449:qp7             137.41   1.241 18.143  6.951  0.203 -0.025  -0.676  5.208  4.065  -1.337e-04   1.371e-03
 450:qp7             137.64   9.476 15.577  6.953  0.185 -0.125  -3.778  6.194  4.071   1.895e-04   1.466e-03
 451:sd4             138.03   7.203  9.072  6.959  0.136 -0.125  -4.739  9.516  4.079   7.611e-04   1.466e-03
 452:sx7             138.03   7.203  9.072  6.959  0.136 -0.125  -4.739  9.516  4.079   7.611e-04   1.466e-03
 453:sd5             138.23   6.038  6.424  6.963  0.111 -0.125  -5.231 11.510  4.082   1.054e-03   1.466e-03
 454:qp6             138.39   4.265  4.791  6.967  0.093 -0.107  -3.301 12.888  4.084   1.274e-03   1.271e-03
 455:qp6             138.55   2.985  3.642  6.973  0.077 -0.092  -0.996 13.582  4.086   1.459e-03   1.038e-03
 456:sd7             138.99   1.789  1.541  7.003  0.037 -0.092  -1.060 14.487  4.091   1.916e-03   1.038e-03
 457:bend2           139.16   1.302  1.004  7.025  0.024 -0.058  -0.813 14.769  4.093   2.092e-03   1.003e-03
