# TRACY II v. SYNCHROTRON SOLEIL -- fmapdp.out -- Mon Feb 16 09:27:05 2004 
# nu = f(x) 
#    dp[m]         x[m]           fx            fz           dfx           dfz
-3.360000e-02  1.607375e-02 -2.313656e-01 -2.313651e-01 -4.007209e-07 -8.978046e-07
-3.360000e-02  1.620285e-02 -2.312438e-01 -2.312433e-01 -1.642708e-07 -1.729440e-07
-3.360000e-02  1.633093e-02 -2.311175e-01 -2.311176e-01  1.681806e-06  1.970130e-06
-3.360000e-02  1.645801e-02 -2.309905e-01 -2.309893e-01 -6.657231e-07  1.262326e-06
-3.360000e-02  1.658412e-02 -2.308625e-01 -2.308615e-01 -6.860990e-06 -5.644963e-06
-3.360000e-02  1.670928e-02 -2.307399e-01 -2.307412e-01  2.929385e-05  2.929897e-05
-3.360000e-02  1.683351e-02 -2.305898e-01 -2.305905e-01  2.732540e-07 -1.064886e-06
-3.360000e-02  1.695682e-02 -2.304489e-01 -2.304488e-01  6.838328e-08  2.041591e-07
-3.360000e-02  1.707925e-02 -2.303046e-01 -2.303048e-01  1.462277e-07 -1.911124e-08
-3.360000e-02  1.720081e-02 -2.301571e-01 -2.301565e-01 -1.295016e-08  2.307214e-08
-3.360000e-02  1.732151e-02 -2.300065e-01 -2.300062e-01  9.996854e-08 -1.478163e-08
-3.360000e-02  1.744137e-02 -2.298522e-01 -2.298526e-01 -3.069993e-08  2.098367e-08
-3.360000e-02  1.756042e-02 -2.296947e-01 -2.296948e-01  1.903160e-07 -6.462537e-08
-3.360000e-02  1.767867e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.779613e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.791282e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.802876e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.814395e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.825842e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.837217e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.848523e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.859759e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.870929e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.882032e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.893069e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.904043e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.914954e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.925803e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.936592e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.947320e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.957990e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.968602e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.979157e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  1.989656e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.000100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.010490e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.020826e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.031110e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.041341e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.051522e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.061653e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.071734e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.081766e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.091750e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.101687e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.111577e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.121420e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.131219e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.140972e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.150681e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.160347e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.169969e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.179549e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.189088e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.198584e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.208040e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.217456e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.226832e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.236168e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.245466e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.254725e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.263946e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.273130e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.282277e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.291388e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.300462e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.309501e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.318505e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.327473e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.336408e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.345308e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.354174e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.363008e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.371808e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.380576e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.389312e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.398016e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.406688e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.415329e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.423940e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.432520e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.441070e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.449590e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.458080e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.466541e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.474974e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.483377e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.491753e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.360000e-02  2.500100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.000000e-06 -3.373605e-01 -3.373638e-01  1.752005e-06  9.931571e-07
-3.120000e-02  2.042241e-03 -2.272998e-01 -3.376079e-01  1.343135e-08 -4.607423e-07
-3.120000e-02  2.887751e-03 -2.275150e-01 -3.378351e-01 -1.131237e-08  6.190599e-07
-3.120000e-02  3.536534e-03 -2.277234e-01 -3.380541e-01  1.344712e-07 -1.274519e-07
-3.120000e-02  4.083483e-03 -2.279249e-01 -3.382674e-01 -9.902203e-09  8.101228e-07
-3.120000e-02  4.565355e-03 -2.281198e-01 -3.384746e-01  2.222472e-08 -3.972044e-07
-3.120000e-02  5.001000e-03 -2.283081e-01 -3.386748e-01  2.359030e-08  2.228540e-07
-3.120000e-02  5.401617e-03 -2.284899e-01 -3.388675e-01 -2.416237e-08 -1.059709e-06
-3.120000e-02  5.774503e-03 -2.286653e-01 -3.390534e-01  1.632559e-07 -3.146412e-06
-3.120000e-02  6.124724e-03 -2.288346e-01 -3.392332e-01  3.707289e-09  1.065134e-07
-3.120000e-02  6.455972e-03 -2.289977e-01 -3.394069e-01  6.033595e-08  8.868353e-08
-3.120000e-02  6.771032e-03 -2.291548e-01 -3.395745e-01 -4.162415e-09 -2.811394e-07
-3.120000e-02  7.072068e-03 -2.293058e-01 -3.397358e-01  3.461419e-08 -5.173850e-07
-3.120000e-02  7.360801e-03 -2.294509e-01 -3.398910e-01 -1.571394e-08  2.722694e-07
-3.120000e-02  7.638626e-03 -2.295903e-01 -3.400402e-01  1.595254e-07 -1.030006e-07
-3.120000e-02  7.906694e-03 -2.297239e-01 -3.401837e-01  1.067481e-07  4.473440e-07
-3.120000e-02  8.165966e-03 -2.298518e-01 -3.403215e-01 -1.238719e-08 -1.353001e-07
-3.120000e-02  8.417254e-03 -2.299742e-01 -3.404535e-01  6.123492e-08  4.180048e-08
-3.120000e-02  8.661254e-03 -2.300910e-01 -3.405796e-01  6.675737e-09  2.027667e-07
-3.120000e-02  8.898565e-03 -2.302023e-01 -3.406997e-01  1.747462e-08 -8.956787e-08
-3.120000e-02  9.129709e-03 -2.303081e-01 -3.408139e-01  2.602884e-08 -4.041674e-07
-3.120000e-02  9.355143e-03 -2.304086e-01 -3.409221e-01 -2.458865e-08 -1.099781e-06
-3.120000e-02  9.575271e-03 -2.305038e-01 -3.410245e-01  8.420634e-08 -1.197213e-06
-3.120000e-02  9.790450e-03 -2.305938e-01 -3.411212e-01  2.340320e-07 -3.827217e-07
-3.120000e-02  1.000100e-02 -2.306786e-01 -3.412122e-01  1.323862e-07  1.332695e-07
-3.120000e-02  1.020721e-02 -2.307583e-01 -3.412975e-01 -9.977764e-08 -6.921601e-10
-3.120000e-02  1.040933e-02 -2.308330e-01 -3.413771e-01 -3.138066e-08 -5.259492e-09
-3.120000e-02  1.060760e-02 -2.309026e-01 -3.414508e-01  6.084808e-08  4.380537e-08
-3.120000e-02  1.080223e-02 -2.309672e-01 -3.415189e-01  2.355737e-08 -1.047375e-07
-3.120000e-02  1.099342e-02 -2.310269e-01 -3.415814e-01  3.805353e-08 -2.196379e-07
-3.120000e-02  1.118134e-02 -2.310817e-01 -3.416381e-01 -1.365766e-07 -4.990343e-07
-3.120000e-02  1.136615e-02 -2.311316e-01 -3.416892e-01 -6.566800e-09 -4.612591e-07
-3.120000e-02  1.154801e-02 -2.311768e-01 -3.417346e-01  7.468934e-09 -1.288073e-07
-3.120000e-02  1.172704e-02 -2.312171e-01 -3.417742e-01 -4.418717e-08 -4.864932e-07
-3.120000e-02  1.190338e-02 -2.312528e-01 -3.418081e-01  7.422615e-08 -2.434091e-07
-3.120000e-02  1.207715e-02 -2.312838e-01 -3.418363e-01  1.224185e-07  3.944478e-07
-3.120000e-02  1.224845e-02 -2.313103e-01 -3.418588e-01  5.838769e-08  4.382717e-07
-3.120000e-02  1.241739e-02 -2.313321e-01 -3.418756e-01 -4.593693e-09  7.875939e-08
-3.120000e-02  1.258406e-02 -2.313495e-01 -3.418868e-01 -2.952733e-08 -1.750456e-07
-3.120000e-02  1.274855e-02 -2.313623e-01 -3.418924e-01 -3.694639e-08 -1.959818e-07
-3.120000e-02  1.291094e-02 -2.313708e-01 -3.418922e-01 -4.394322e-08 -1.049653e-07
-3.120000e-02  1.307132e-02 -2.313748e-01 -3.418865e-01 -5.373348e-08 -3.198518e-08
-3.120000e-02  1.322976e-02 -2.313744e-01 -2.313741e-01 -6.189515e-08  6.279890e-07
-3.120000e-02  1.338632e-02 -2.313697e-01 -2.313694e-01 -5.931302e-08  5.322994e-07
-3.120000e-02  1.354106e-02 -2.313608e-01 -2.313603e-01 -3.910320e-08  3.065953e-07
-3.120000e-02  1.369406e-02 -2.313475e-01 -2.313470e-01 -1.710181e-08  2.284084e-08
-3.120000e-02  1.384537e-02 -2.313301e-01 -2.313295e-01 -4.779161e-08  2.504551e-08
-3.120000e-02  1.399505e-02 -2.313084e-01 -2.313077e-01 -1.555725e-07  6.232153e-07
-3.120000e-02  1.414314e-02 -2.312826e-01 -2.312819e-01 -1.599199e-07  1.152958e-06
-3.120000e-02  1.428969e-02 -2.312527e-01 -2.312521e-01  9.233672e-08  4.648076e-07
-3.120000e-02  1.443476e-02 -2.312186e-01 -2.312182e-01  1.446188e-07 -2.056110e-07
-3.120000e-02  1.457838e-02 -2.311805e-01 -2.311804e-01 -6.222391e-08  4.898873e-07
-3.120000e-02  1.472060e-02 -2.311383e-01 -2.311386e-01  2.315315e-07 -1.098799e-07
-3.120000e-02  1.486146e-02 -2.310922e-01 -2.310926e-01  1.181639e-07 -5.274987e-07
-3.120000e-02  1.500100e-02 -2.310422e-01 -2.310426e-01 -4.332856e-08 -1.660251e-07
-3.120000e-02  1.513925e-02 -2.309880e-01 -2.309883e-01  7.325535e-08 -3.595832e-07
-3.120000e-02  1.527625e-02 -2.309294e-01 -2.309294e-01  3.217545e-07  3.925538e-07
-3.120000e-02  1.541204e-02 -2.308671e-01 -2.308671e-01 -9.314776e-07 -9.100126e-07
-3.120000e-02  1.554663e-02 -2.308034e-01 -2.308036e-01 -1.467454e-05 -1.490327e-05
-3.120000e-02  1.568007e-02 -2.307377e-01 -2.307379e-01  1.470594e-05  1.450030e-05
-3.120000e-02  1.581239e-02 -2.306654e-01 -2.306656e-01 -1.881004e-06 -2.264119e-06
-3.120000e-02  1.594361e-02 -2.305866e-01 -2.305867e-01 -6.110252e-07 -8.918694e-07
-3.120000e-02  1.607375e-02 -2.305052e-01 -2.305052e-01  3.482728e-07  4.020072e-07
-3.120000e-02  1.620285e-02 -2.304209e-01 -2.304210e-01 -6.329211e-08  2.596518e-08
-3.120000e-02  1.633093e-02 -2.303328e-01 -2.303330e-01  4.242747e-08 -1.036773e-07
-3.120000e-02  1.645801e-02 -2.302409e-01 -2.302412e-01  1.245848e-07 -4.843346e-07
-3.120000e-02  1.658412e-02 -2.301454e-01 -2.301455e-01  4.341250e-08 -2.372767e-07
-3.120000e-02  1.670928e-02 -2.300463e-01 -2.300462e-01  3.254724e-09  2.292175e-07
-3.120000e-02  1.683351e-02 -2.299435e-01 -2.299435e-01  1.253083e-07  8.336456e-08
-3.120000e-02  1.695682e-02 -2.298369e-01 -2.298370e-01  6.141816e-09 -1.773868e-07
-3.120000e-02  1.707925e-02 -2.297266e-01 -2.297263e-01  6.091268e-08  3.011704e-07
-3.120000e-02  1.720081e-02 -2.296127e-01 -2.296123e-01 -4.241597e-08  3.683205e-07
-3.120000e-02  1.732151e-02 -2.294949e-01 -2.294950e-01 -3.153555e-07 -3.054420e-07
-3.120000e-02  1.744137e-02 -2.293730e-01 -2.293734e-01 -5.763901e-08 -1.835504e-07
-3.120000e-02  1.756042e-02 -2.292473e-01 -2.292475e-01  3.307336e-08 -2.069751e-08
-3.120000e-02  1.767867e-02 -2.291174e-01 -2.291175e-01  3.801824e-09 -2.175171e-07
-3.120000e-02  1.779613e-02 -2.289818e-01 -2.289819e-01  1.645446e-06  1.616667e-06
-3.120000e-02  1.791282e-02 -2.288479e-01 -2.288478e-01 -2.136744e-06 -2.212324e-06
-3.120000e-02  1.802876e-02 -2.287025e-01 -2.287024e-01 -2.287025e-01 -2.287024e-01
-3.120000e-02  1.814395e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.825842e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.837217e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.848523e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.859759e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.870929e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.882032e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.893069e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.904043e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.914954e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.925803e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.936592e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.947320e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.957990e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.968602e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.979157e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  1.989656e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.000100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.010490e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.020826e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.031110e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.041341e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.051522e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.061653e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.071734e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.081766e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.091750e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.101687e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.111577e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.121420e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.131219e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.140972e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.150681e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.160347e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.169969e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.179549e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.189088e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.198584e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.208040e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.217456e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.226832e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.236168e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.245466e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.254725e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.263946e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.273130e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.282277e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.291388e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.300462e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.309501e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.318505e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.327473e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.336408e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.345308e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.354174e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.363008e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.371808e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.380576e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.389312e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.398016e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.406688e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.415329e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.423940e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.432520e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.441070e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.449590e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.458080e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.466541e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.474974e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.483377e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.491753e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-3.120000e-02  2.500100e-02  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-2.880000e-02  1.000000e-06 -3.321695e-01 -3.320896e-01  6.677549e-05  2.261376e-06
-2.880000e-02  2.042241e-03 -2.237749e-01 -3.322803e-01 -2.193558e-06  2.260534e-04
-2.880000e-02  2.887751e-03 -2.240406e-01 -3.325176e-01 -1.338851e-07 -8.476271e-06
-2.880000e-02  3.536534e-03 -2.243066e-01 -3.329412e-01 -1.043198e-05 -1.504184e-04
-2.880000e-02  4.083483e-03 -2.245807e-01 -3.333012e-01 -4.692005e-05 -1.766040e-04
-2.880000e-02  4.565355e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
-2.880000e-02  5.001000e-03 -2.251094e-01 -3.335386e-01 -2.251094e-01 -3.335386e-01
-2.880000e-02  5.401617e-03 -2.253406e-01 -3.336650e-01  2.791549e-06  5.270673e-05
-2.880000e-02  5.774503e-03 -2.255573e-01 -3.339155e-01 -8.317176e-08 -1.215576e-04
-2.880000e-02  6.124724e-03 -2.257701e-01 -3.342590e-01 -4.653534e-08  2.800766e-05
-2.880000e-02  6.455972e-03 -2.259816e-01 -3.345177e-01 -5.148008e-07 -1.937963e-04
-2.880000e-02  6.771032e-03 -2.261896e-01 -3.346735e-01  1.461384e-07  1.598496e-05
-2.880000e-02  7.072068e-03 -2.263920e-01 -3.347960e-01  1.680576e-07 -1.301153e-04
-2.880000e-02  7.360801e-03 -2.265882e-01 -3.349280e-01  1.593499e-07  8.346281e-05
-2.880000e-02  7.638626e-03 -2.267784e-01 -3.350827e-01  2.015560e-07  3.525497e-05
-2.880000e-02  7.906694e-03 -2.269627e-01 -3.352533e-01 -5.861046e-08  6.804914e-05
-2.880000e-02  8.165966e-03 -2.271411e-01 -3.354276e-01 -3.596832e-08  1.538258e-05
-2.880000e-02  8.417254e-03 -2.273137e-01 -3.355959e-01  3.127297e-08  1.840326e-06
-2.880000e-02  8.661254e-03 -2.274804e-01 -3.357527e-01  1.064909e-08  1.358623e-05
-2.880000e-02  8.898565e-03 -2.276414e-01 -3.358990e-01  7.576486e-08  4.014226e-05
-2.880000e-02  9.129709e-03 -2.277968e-01 -3.360385e-01 -4.582688e-08  2.272888e-05
-2.880000e-02  9.355143e-03 -2.279467e-01 -3.361734e-01 -1.088519e-07 -4.164052e-06
-2.880000e-02  9.575271e-03 -2.280909e-01 -3.363046e-01 -3.366443e-08 -6.186077e-06
-2.880000e-02  9.790450e-03 -2.282297e-01 -3.364310e-01 -6.370536e-09 -9.438796e-06
-2.880000e-02  1.000100e-02 -2.283630e-01 -3.365512e-01  2.941194e-08 -1.834845e-06
-2.880000e-02  1.020721e-02 -2.284909e-01 -3.366640e-01 -3.322020e-08  4.334138e-06
-2.880000e-02  1.040933e-02 -2.286135e-01 -3.367696e-01  9.326929e-08  1.026290e-06
-2.880000e-02  1.060760e-02 -2.287308e-01 -3.368683e-01  6.382021e-08 -3.129633e-06
-2.880000e-02  1.080223e-02 -2.288429e-01 -3.369606e-01 -4.621700e-08 -7.638178e-06
-2.880000e-02  1.099342e-02 -2.289499e-01 -3.370470e-01  7.607180e-09 -1.380296e-05
-2.880000e-02  1.118134e-02 -2.290517e-01 -3.371276e-01  5.114961e-08 -1.458366e-05
-2.880000e-02  1.136615e-02 -2.291484e-01 -3.372029e-01  1.096121e-08 -8.795255e-06
-2.880000e-02  1.154801e-02 -2.292401e-01 -3.372728e-01  3.819725e-08 -2.649704e-06
-2.880000e-02  1.172704e-02 -2.293268e-01 -3.373373e-01  4.050555e-08  7.849981e-07
-2.880000e-02  1.190338e-02 -2.294085e-01 -3.373963e-01 -1.231867e-08  1.021225e-06
-2.880000e-02  1.207715e-02 -2.294853e-01 -3.374499e-01  1.479241e-08  3.809305e-07
