# TRACY II v. SYNCHROTRON SOLEIL -- linlat.out -- Wed Mar 17 19:37:58 2004 
#       name           s    alphax  betax   nux   etax   etapx  alphay  betay   nuy   etay   etapy
#                     [m]            [m]           [m]                   [m]           [m]
#                     exit        
 225:sx7             61.25  -7.198  9.060  3.304  0.138  0.126   4.732  9.491  1.879  -1.152e-02   6.052e-03
 226:sd4             61.64  -9.471 15.561  3.310  0.187  0.126   3.771  6.175  1.887  -9.163e-03   6.052e-03
 227:qp7             61.87  -1.247 18.127  3.312  0.205  0.025   0.679  5.189  1.893  -8.294e-03   1.572e-03
 228:qp7             62.10   7.540 16.621  3.314  0.198 -0.079  -2.081  5.500  1.900  -8.425e-03  -2.724e-03
 229:sd3             62.30   6.844 13.744  3.316  0.183 -0.079  -2.275  6.371  1.906  -8.970e-03  -2.724e-03
 230:sx8             62.30   6.844 13.744  3.316  0.183 -0.079  -2.275  6.371  1.906  -8.970e-03  -2.724e-03
 231:sd2             62.69   5.487  8.935  3.321  0.152 -0.079  -2.652  8.292  1.914  -1.003e-02  -2.724e-03
 232:qp8             62.85   2.895  7.613  3.325  0.143 -0.039  -0.383  8.785  1.917  -1.024e-02   1.681e-04
 233:qp8             63.01   0.816  7.027  3.328  0.139 -0.001   1.953  8.530  1.920  -9.980e-03   3.048e-03
 234:sd13            66.49  -0.004  4.199  3.438  0.137 -0.001  -0.007  1.755  2.096   6.355e-04   3.048e-03
 235:sd13            69.98  -0.823  7.076  3.548  0.135 -0.001  -1.967  8.630  2.271   1.125e-02   3.048e-03
 236:qp8             70.14  -2.917  7.666  3.551  0.138  0.036   0.396  8.885  2.274   1.149e-02  -1.185e-04
 237:qp8             70.30  -5.527  8.998  3.554  0.146  0.075   2.691  8.384  2.276   1.121e-02  -3.283e-03
 238:sd2             70.69  -6.894 13.842  3.560  0.176  0.075   2.308  6.434  2.285   9.933e-03  -3.283e-03
 239:sx6             70.69  -6.894 13.842  3.560  0.176  0.075   2.308  6.434  2.285   9.933e-03  -3.283e-03
 240:sd3             70.89  -7.595 16.740  3.562  0.190  0.075   2.112  5.550  2.290   9.276e-03  -3.283e-03
 241:qp7             71.12   1.255 18.258  3.564  0.196 -0.025  -0.673  5.231  2.297   9.073e-03   1.499e-03
 242:qp7             71.35   9.540 15.673  3.566  0.179 -0.121  -3.785  6.218  2.304   9.979e-03   6.454e-03
 243:sd4             71.74   7.251  9.125  3.571  0.132 -0.121  -4.745  9.545  2.312   1.250e-02   6.454e-03
 244:sx5             71.74   7.251  9.125  3.571  0.132 -0.121  -4.745  9.545  2.312   1.250e-02   6.454e-03
 245:sd5             71.94   6.077  6.460  3.575  0.108 -0.121  -5.238 11.542  2.315   1.379e-02   6.454e-03
 246:qp6             72.10   4.293  4.816  3.580  0.090 -0.104  -3.302 12.921  2.317   1.462e-02   3.905e-03
 247:qp6             72.26   3.006  3.659  3.586  0.074 -0.089  -0.992 13.615  2.319   1.503e-02   1.246e-03
 248:sd7             72.70   1.801  1.544  3.615  0.035 -0.089  -1.056 14.516  2.323   1.558e-02   1.246e-03
 249:bend2           72.87   1.310  1.004  3.637  0.022 -0.056  -0.808 14.796  2.325   1.575e-02   9.597e-04
 250:bend3           73.05   0.841  0.626  3.673  0.015 -0.023  -0.828 15.083  2.327   1.592e-02   9.597e-04
 251:bend3           73.22   0.369  0.414  3.728  0.014  0.009  -0.847 15.377  2.329   1.608e-02   9.597e-04
 252:bend3           73.40  -0.105  0.368  3.802  0.018  0.042  -0.867 15.677  2.331   1.625e-02   9.597e-04
 253:bend3           73.57  -0.578  0.487  3.869  0.029  0.074  -0.886 15.985  2.333   1.642e-02   9.597e-04
 254:bend4           73.75  -1.063  0.773  3.915  0.045  0.108  -0.606 16.299  2.334   1.659e-02   6.548e-04
 255:sd7             74.19  -2.268  2.238  3.969  0.092  0.108  -0.643 16.849  2.338   1.688e-02   6.548e-04
 256:qp4             74.35  -3.391  3.133  3.979  0.111  0.130   3.058 16.458  2.340   1.668e-02  -3.112e-03
 257:qp4             74.51  -5.005  4.461  3.986  0.134  0.157   6.328 14.938  2.342   1.589e-02  -6.770e-03
 258:sd8             74.71  -6.172  6.696  3.991  0.165  0.157   5.778 12.516  2.344   1.453e-02  -6.770e-03
 259:sx3             74.71  -6.172  6.696  3.991  0.165  0.157   5.778 12.516  2.344   1.453e-02  -6.770e-03
 260:sd9             75.19  -8.952 13.900  3.999  0.240  0.157   4.470  7.635  2.352   1.131e-02  -6.770e-03
 261:qp5             75.35  -4.933 16.158  4.001  0.260  0.082   2.071  6.605  2.355   1.049e-02  -3.441e-03
 262:qp5             75.51   0.027 16.956  4.002  0.266  0.002   0.080  6.266  2.359   1.020e-02  -2.768e-04
 263:sd10            75.98  -0.001 16.944  4.007  0.267  0.002   0.005  6.226  2.371   1.007e-02  -2.768e-04
 264:sx4             75.98  -0.001 16.944  4.007  0.267  0.002   0.005  6.226  2.371   1.007e-02  -2.768e-04
 265:sd12            76.45  -0.028 16.957  4.011  0.268  0.002  -0.069  6.256  2.383   9.938e-03  -2.768e-04
 266:qp5             76.61   4.932 16.160  4.013  0.262 -0.079  -2.056  6.591  2.387   1.013e-02   2.711e-03
 267:qp5             76.77   8.952 13.902  4.014  0.243 -0.155  -4.448  7.615  2.391   1.081e-02   5.833e-03
 268:sd9             77.24   6.172  6.698  4.022  0.169 -0.155  -5.747 12.472  2.398   1.359e-02   5.833e-03
 269:sx3             77.24   6.172  6.698  4.022  0.169 -0.155  -5.747 12.472  2.398   1.359e-02   5.833e-03
 270:sd8             77.44   5.005  4.463  4.028  0.138 -0.155  -6.293 14.880  2.401   1.476e-02   5.833e-03
 271:qp4             77.60   3.392  3.135  4.035  0.115 -0.127  -3.036 16.390  2.402   1.543e-02   2.483e-03
 272:qp4             77.76   2.268  2.240  4.044  0.097 -0.104   0.650 16.777  2.404   1.555e-02  -9.591e-04
 273:sd7             78.20   1.064  0.774  4.098  0.051 -0.104   0.613 16.221  2.408   1.513e-02  -9.591e-04
 274:bend2           78.38   0.579  0.488  4.144  0.036 -0.070   0.891 15.905  2.410   1.491e-02  -1.237e-03
 275:bend3           78.55   0.106  0.368  4.211  0.027 -0.038   0.871 15.596  2.411   1.469e-02  -1.237e-03
 276:bend3           78.73  -0.368  0.414  4.285  0.023 -0.005   0.852 15.294  2.413   1.447e-02  -1.237e-03
 277:bend3           78.90  -0.840  0.626  4.341  0.025  0.027   0.832 14.999  2.415   1.426e-02  -1.237e-03
 278:bend3           79.08  -1.308  1.002  4.376  0.032  0.060   0.813 14.710  2.417   1.404e-02  -1.237e-03
 279:bend4           79.25  -1.799  1.543  4.398  0.046  0.093   1.058 14.428  2.419   1.382e-02  -1.491e-03
 280:sd6             80.04  -3.962  6.093  4.440  0.119  0.093   0.943 12.848  2.428   1.265e-02  -1.491e-03
 281:sx2             80.04  -3.962  6.093  4.440  0.119  0.093   0.943 12.848  2.428   1.265e-02  -1.491e-03
 282:sd5             80.24  -4.509  7.787  4.444  0.138  0.093   0.913 12.477  2.431   1.235e-02  -1.491e-03
 283:qp3             80.40  -6.023  9.462  4.447  0.154  0.110   2.271 11.964  2.433   1.200e-02  -2.878e-03
 284:qp3             80.56  -7.983 11.690  4.450  0.173  0.129   3.463 11.041  2.435   1.143e-02  -4.212e-03
 285:sd14            81.15 -11.249 23.036  4.455  0.249  0.129   2.769  7.364  2.445   8.944e-03  -4.212e-03
 286:qp2             81.38  -1.944 26.166  4.457  0.267  0.026  -0.076  6.762  2.450   8.381e-03  -7.199e-04
 287:qp2             81.61   8.044 24.719  4.458  0.261 -0.078  -2.950  7.438  2.456   8.608e-03   2.709e-03
 288:sd3             81.81   7.513 21.607  4.459  0.246 -0.078  -3.211  8.671  2.460   9.150e-03   2.709e-03
 289:sx1             81.81   7.513 21.607  4.459  0.246 -0.078  -3.211  8.671  2.460   9.150e-03   2.709e-03
 290:sd2             82.20   6.476 16.152  4.463  0.215 -0.078  -3.719 11.374  2.466   1.021e-02   2.709e-03
 291:qp1             82.36   3.313 14.601  4.464  0.206 -0.039  -1.586 12.231  2.468   1.048e-02   7.483e-04
 292:qp1             82.52   0.556 13.988  4.466  0.203 -0.000   0.738 12.368  2.470   1.044e-02  -1.235e-03
 293:sd1             88.52  -0.000 10.655  4.547  0.202 -0.000  -0.005  7.970  2.572   3.034e-03  -1.235e-03
 294:sd1             94.52  -0.556 13.995  4.629  0.202 -0.000  -0.749 12.495  2.674  -4.376e-03  -1.235e-03
 295:qp1             94.68  -3.315 14.609  4.630  0.205  0.039   1.600 12.357  2.676  -4.502e-03  -3.363e-04
 296:qp1             94.84  -6.480 16.160  4.632  0.215  0.078   3.756 11.491  2.679  -4.483e-03   5.743e-04
 297:sd2             95.23  -7.518 21.620  4.635  0.245  0.078   3.243  8.762  2.685  -4.259e-03   5.743e-04
 298:sx1             95.23  -7.518 21.620  4.635  0.245  0.078   3.243  8.762  2.685  -4.259e-03   5.743e-04
 299:sd3             95.43  -8.050 24.733  4.637  0.261  0.078   2.981  7.517  2.689  -4.144e-03   5.743e-04
 300:qp2             95.66   1.944 26.181  4.638  0.267 -0.026   0.076  6.834  2.694  -4.201e-03  -1.069e-03
 301:qp2             95.89  11.256 23.050  4.640  0.249 -0.129  -2.800  7.442  2.699  -4.644e-03  -2.810e-03
 302:sd14            96.48   7.988 11.697  4.645  0.173 -0.129  -3.499 11.159  2.709  -6.302e-03  -2.810e-03
 303:qp3             96.64   6.027  9.468  4.648  0.154 -0.110  -2.294 12.091  2.711  -6.690e-03  -2.036e-03
 304:qp3             96.80   4.512  7.792  4.651  0.138 -0.093  -0.922 12.609  2.713  -6.952e-03  -1.228e-03
 305:sd5             97.00   3.964  6.097  4.655  0.119 -0.093  -0.951 12.984  2.716  -7.197e-03  -1.228e-03
 306:sx2             97.00   3.964  6.097  4.655  0.119 -0.093  -0.951 12.984  2.716  -7.197e-03  -1.228e-03
 307:sd6             97.79   1.800  1.544  4.696  0.046 -0.093  -1.066 14.577  2.725  -8.167e-03  -1.228e-03
 308:bend2           97.97   1.309  1.003  4.719  0.032 -0.060  -0.818 14.861  2.727  -8.357e-03  -1.078e-03
 309:bend3           98.14   0.840  0.626  4.754  0.025 -0.027  -0.838 15.151  2.729  -8.546e-03  -1.078e-03
 310:bend3           98.32   0.368  0.414  4.810  0.023  0.005  -0.857 15.448  2.730  -8.735e-03  -1.078e-03
 311:bend3           98.50  -0.106  0.368  4.883  0.026  0.038  -0.877 15.753  2.732  -8.924e-03  -1.078e-03
 312:bend3           98.67  -0.579  0.489  4.951  0.036  0.070  -0.896 16.064  2.734  -9.113e-03  -1.078e-03
 313:bend4           98.85  -1.064  0.774  4.997  0.051  0.104  -0.615 16.381  2.736  -9.302e-03  -9.071e-04
 314:sd7             99.29  -2.270  2.241  5.050  0.097  0.104  -0.651 16.939  2.740  -9.701e-03  -9.071e-04
 315:qp4             99.45  -3.394  3.137  5.060  0.115  0.127   3.069 16.547  2.741  -9.676e-03   1.223e-03
 316:qp4             99.61  -5.009  4.466  5.067  0.138  0.156   6.358 15.020  2.743  -9.312e-03   3.302e-03
 317:sd8             99.81  -6.177  6.703  5.073  0.169  0.156   5.806 12.588  2.745  -8.652e-03   3.302e-03
 318:sx3             99.81  -6.177  6.703  5.073  0.169  0.156   5.806 12.588  2.745  -8.652e-03   3.302e-03
 319:sd9             100.28  -8.959 13.912  5.080  0.243  0.156   4.493  7.682  2.753  -7.079e-03   3.302e-03
 320:qp5             100.44  -4.935 16.172  5.082  0.262  0.079   2.080  6.647  2.757  -6.709e-03   1.347e-03
 321:qp5             100.60   0.028 16.970  5.084  0.268 -0.002   0.076  6.307  2.760  -6.645e-03  -5.356e-04
 322:sd12            101.07   0.001 16.956  5.088  0.267 -0.002   0.002  6.270  2.772  -6.896e-03  -5.356e-04
 323:sx4             101.07   0.001 16.956  5.088  0.267 -0.002   0.002  6.270  2.772  -6.896e-03  -5.356e-04
 324:sd10            101.54  -0.027 16.969  5.092  0.267 -0.002  -0.072  6.303  2.784  -7.148e-03  -5.356e-04
 325:qp5             101.70   4.936 16.170  5.094  0.260 -0.082  -2.074  6.641  2.788  -7.404e-03  -2.672e-03
 326:qp5             101.86   8.959 13.910  5.096  0.241 -0.158  -4.484  7.674  2.792  -8.010e-03  -4.941e-03
 327:sd9             102.34   6.177  6.701  5.103  0.166 -0.158  -5.793 12.569  2.799  -1.036e-02  -4.941e-03
 328:sx3             102.34   6.177  6.701  5.103  0.166 -0.158  -5.793 12.569  2.799  -1.036e-02  -4.941e-03
 329:sd8             102.54   5.008  4.464  5.109  0.134 -0.158  -6.343 14.997  2.802  -1.135e-02  -4.941e-03
 330:qp4             102.70   3.394  3.135  5.116  0.111 -0.130  -3.060 16.519  2.803  -1.193e-02  -2.261e-03
 331:qp4             102.86   2.270  2.240  5.126  0.092 -0.108   0.655 16.909  2.805  -1.207e-02   4.861e-04
 332:sd7             103.30   1.064  0.773  5.179  0.045 -0.108   0.618 16.349  2.809  -1.186e-02   4.861e-04
 333:bend2           103.47   0.579  0.487  5.225  0.029 -0.074   0.899 16.030  2.811  -1.173e-02   7.040e-04
 334:bend3           103.65   0.105  0.367  5.293  0.019 -0.042   0.879 15.718  2.812  -1.161e-02   7.040e-04
 335:bend3           103.83  -0.369  0.413  5.367  0.014 -0.009   0.859 15.414  2.814  -1.149e-02   7.040e-04
 336:bend3           104.00  -0.841  0.626  5.422  0.015  0.023   0.840 15.116  2.816  -1.136e-02   7.040e-04
 337:bend3           104.18  -1.310  1.003  5.457  0.022  0.056   0.820 14.824  2.818  -1.124e-02   7.040e-04
 338:bend4           104.35  -1.802  1.544  5.480  0.035  0.089   1.068 14.540  2.820  -1.112e-02   9.083e-04
 339:sd7             104.79  -3.008  3.661  5.509  0.074  0.089   1.003 13.629  2.825  -1.072e-02   9.083e-04
 340:qp6             104.95  -4.296  4.818  5.515  0.090  0.104   3.315 12.931  2.827  -1.042e-02   2.797e-03
 341:qp6             105.11  -6.080  6.463  5.520  0.108  0.122   5.251 11.548  2.829  -9.827e-03   4.606e-03
 342:sd5             105.31  -7.255  9.130  5.524  0.132  0.122   4.756  9.546  2.832  -8.906e-03   4.606e-03
 343:sx5             105.31  -7.255  9.130  5.524  0.132  0.122   4.756  9.546  2.832  -8.906e-03   4.606e-03
 344:sd4             105.70  -9.545 15.682  5.529  0.179  0.122   3.792  6.212  2.840  -7.109e-03   4.606e-03
 345:qp7             105.93  -1.257 18.268  5.531  0.196  0.025   0.681  5.222  2.846  -6.452e-03   1.169e-03
 346:qp7             106.16   7.599 16.750  5.533  0.191 -0.075  -2.097  5.535  2.853  -6.561e-03  -2.129e-03
 347:sd3             106.36   6.898 13.850  5.535  0.176 -0.075  -2.291  6.413  2.858  -6.987e-03  -2.129e-03
 348:sx6             106.36   6.898 13.850  5.535  0.176 -0.075  -2.291  6.413  2.858  -6.987e-03  -2.129e-03
 349:sd2             106.75   5.530  9.004  5.541  0.146 -0.075  -2.670  8.348  2.867  -7.817e-03  -2.129e-03
 350:qp8             106.91   2.919  7.671  5.544  0.138 -0.036  -0.385  8.844  2.870  -7.988e-03  -4.274e-06
 351:qp8             107.07   0.823  7.081  5.547  0.135  0.001   1.967  8.587  2.873  -7.818e-03   2.122e-03
 352:sd13            110.55   0.005  4.197  5.657  0.137  0.001  -0.002  1.743  3.048  -4.295e-04   2.122e-03
 353:sd13            114.04  -0.812  7.007  5.767  0.139  0.001  -1.970  8.610  3.224   6.959e-03   2.122e-03
 354:qp8             114.20  -2.886  7.591  5.770  0.142  0.039   0.388  8.867  3.227   7.143e-03   1.738e-04
 355:qp8             114.36  -5.471  8.909  5.773  0.151  0.078   2.679  8.369  3.230   7.014e-03  -1.783e-03
 356:sd2             114.75  -6.824 13.703  5.779  0.182  0.078   2.299  6.427  3.238   6.319e-03  -1.783e-03
 357:sx8             114.75  -6.824 13.703  5.779  0.182  0.078   2.299  6.427  3.238   6.319e-03  -1.783e-03
 358:sd3             114.95  -7.518 16.572  5.781  0.198  0.078   2.103  5.547  3.243   5.963e-03  -1.783e-03
 359:qp7             115.18   1.243 18.074  5.783  0.204 -0.025  -0.680  5.232  3.250   5.898e-03   1.215e-03
 360:qp7             115.41   9.444 15.515  5.785  0.186 -0.125  -3.795  6.223  3.257   6.532e-03   4.356e-03
 361:sd4             115.80   7.177  9.033  5.790  0.137 -0.125  -4.760  9.559  3.265   8.231e-03   4.356e-03
 362:sx7             115.80   7.177  9.033  5.790  0.137 -0.125  -4.760  9.559  3.265   8.231e-03   4.356e-03
 363:sd5             116.00   6.015  6.395  5.794  0.112 -0.125  -5.254 11.562  3.268   9.102e-03   4.356e-03
 364:qp6             116.16   4.249  4.768  5.799  0.094 -0.107  -3.316 12.947  3.270   9.667e-03   2.691e-03
 365:qp6             116.32   2.974  3.623  5.805  0.078 -0.092  -1.002 13.644  3.272   9.959e-03   9.464e-04
 366:sd7             116.76   1.780  1.531  5.835  0.038 -0.092  -1.066 14.554  3.277   1.038e-02   9.464e-04
 367:bend2           116.93   1.294  0.997  5.857  0.025 -0.058  -0.818 14.837  3.279   1.051e-02   7.558e-04
 368:bend3           117.11   0.829  0.624  5.893  0.017 -0.026  -0.837 15.128  3.280   1.064e-02   7.558e-04
 369:bend3           117.28   0.361  0.415  5.948  0.016  0.007  -0.857 15.425  3.282   1.077e-02   7.558e-04
 370:bend3           117.46  -0.108  0.371  6.021  0.020  0.040  -0.877 15.729  3.284   1.091e-02   7.558e-04
 371:bend3           117.63  -0.577  0.491  6.088  0.030  0.072  -0.896 16.040  3.286   1.104e-02   7.558e-04
 372:bend4           117.81  -1.057  0.775  6.134  0.045  0.105  -0.615 16.358  3.287   1.117e-02   5.505e-04
 373:sd7             118.25  -2.251  2.231  6.188  0.091  0.105  -0.652 16.915  3.292   1.141e-02   5.505e-04
 374:qp9             118.41  -3.516  3.141  6.197  0.110  0.133   3.830 16.399  3.293   1.126e-02  -2.468e-03
 375:qp9             118.57  -5.398  4.547  6.204  0.134  0.165   7.659 14.534  3.295   1.063e-02  -5.369e-03
 376:sd8             118.77  -6.723  6.971  6.210  0.167  0.165   6.838 11.634  3.297   9.556e-03  -5.369e-03
 377:sx9             118.77  -6.723  6.971  6.210  0.167  0.165   6.838 11.634  3.297   9.556e-03  -5.369e-03
 378:sd9             119.25  -9.878 14.878  6.217  0.246  0.165   4.883  6.051  3.306   6.999e-03  -5.369e-03
 379:qp10            119.41  -5.413 17.366  6.219  0.266  0.085   2.740  4.851  3.311   6.302e-03  -3.372e-03
 380:qp10            119.57   0.121 18.228  6.220  0.273 -0.000   1.156  4.238  3.316   5.910e-03  -1.550e-03
 381:sd8             119.77   0.110 18.181  6.222  0.273 -0.000   1.046  3.798  3.324   5.600e-03  -1.550e-03
 382:sx10            119.77   0.110 18.181  6.222  0.273 -0.000   1.046  3.798  3.324   5.600e-03  -1.550e-03
 383:sdac            121.67   0.006 17.960  6.239  0.273 -0.000   0.003  1.799  3.453   2.649e-03  -1.550e-03
 384:sdac            123.57  -0.099 18.137  6.255  0.272 -0.000  -1.041  3.775  3.582  -3.025e-04  -1.550e-03
 385:sx10            123.57  -0.099 18.137  6.255  0.272 -0.000  -1.041  3.775  3.582  -3.025e-04  -1.550e-03
 386:sd8             123.77  -0.110 18.178  6.257  0.272 -0.000  -1.150  4.213  3.590  -6.124e-04  -1.550e-03
 387:qp10            123.93   5.408 17.316  6.258  0.265 -0.085  -2.725  4.823  3.596  -8.862e-04  -1.887e-03
 388:qp10            124.09   9.858 14.832  6.260  0.245 -0.165  -4.856  6.016  3.601  -1.221e-03  -2.314e-03
 389:sd9             124.57   6.705  6.942  6.267  0.167 -0.165  -6.801 11.568  3.610  -2.323e-03  -2.314e-03
 390:sx9             124.57   6.705  6.942  6.267  0.167 -0.165  -6.801 11.568  3.610  -2.323e-03  -2.314e-03
 391:sd8             124.77   5.382  4.525  6.273  0.133 -0.165  -7.618 14.452  3.612  -2.786e-03  -2.314e-03
 392:qp9             124.93   3.506  3.123  6.280  0.110 -0.133  -3.811 16.308  3.614  -3.092e-03  -1.493e-03
 393:qp9             125.09   2.245  2.216  6.289  0.091 -0.106   0.646 16.821  3.615  -3.261e-03  -6.128e-04
 394:sd7             125.53   1.049  0.766  6.344  0.044 -0.106   0.609 16.269  3.619  -3.530e-03  -6.128e-04
 395:bend2           125.71   0.567  0.485  6.390  0.029 -0.072   0.889 15.954  3.621  -3.626e-03  -5.479e-04
 396:bend3           125.88   0.097  0.369  6.457  0.019 -0.040   0.869 15.646  3.623  -3.723e-03  -5.479e-04
 397:bend3           126.06  -0.374  0.417  6.531  0.015 -0.007   0.850 15.344  3.625  -3.819e-03  -5.479e-04
 398:bend3           126.23  -0.842  0.631  6.586  0.016  0.025   0.830 15.050  3.627  -3.915e-03  -5.479e-04
 399:bend3           126.41  -1.308  1.008  6.621  0.024  0.058   0.811 14.762  3.628  -4.011e-03  -5.479e-04
 400:bend4           126.58  -1.796  1.548  6.643  0.037  0.091   1.057 14.481  3.630  -4.107e-03  -4.725e-04
 401:sd7             127.02  -2.993  3.655  6.672  0.077  0.091   0.993 13.579  3.635  -4.315e-03  -4.725e-04
 402:qp6             127.18  -4.275  4.806  6.678  0.093  0.106   3.297 12.886  3.637  -4.330e-03   2.846e-04
 403:qp6             127.34  -6.052  6.443  6.683  0.111  0.125   5.226 11.509  3.639  -4.224e-03   1.030e-03
 404:sd5             127.54  -7.219  9.097  6.687  0.136  0.125   4.735  9.517  3.642  -4.018e-03   1.030e-03
 405:sx7             127.54  -7.219  9.097  6.687  0.136  0.125   4.735  9.517  3.642  -4.018e-03   1.030e-03
 406:sd4             127.93  -9.496 15.616  6.692  0.185  0.125   3.776  6.198  3.650  -3.617e-03   1.030e-03
 407:qp7             128.16  -1.241 18.187  6.694  0.202  0.025   0.673  5.213  3.657  -3.587e-03  -7.657e-04
 408:qp7             128.39   7.573 16.671  6.696  0.196 -0.077  -2.101  5.529  3.664  -3.976e-03  -2.651e-03
 409:sd3             128.59   6.873 13.782  6.698  0.181 -0.077  -2.297  6.409  3.669  -4.506e-03  -2.651e-03
 410:sx8             128.59   6.873 13.782  6.698  0.181 -0.077  -2.297  6.409  3.669  -4.506e-03  -2.651e-03
 411:sd2             128.98   5.508  8.953  6.704  0.150 -0.077  -2.678  8.349  3.677  -5.540e-03  -2.651e-03
 412:qp8             129.14   2.910  7.626  6.707  0.141 -0.038  -0.392  8.847  3.680  -5.837e-03  -1.048e-03
 413:qp8             129.30   0.826  7.036  6.711  0.138  0.000   1.961  8.592  3.683  -5.873e-03   5.986e-04
 414:sd13            132.79   0.001  4.157  6.821  0.138  0.000   0.003  1.752  3.858  -3.788e-03   5.986e-04
 415:sd13            136.27  -0.824  7.023  6.931  0.138  0.000  -1.954  8.546  4.034  -1.704e-03   5.986e-04
 416:qp8             136.43  -2.904  7.611  6.935  0.141  0.038   0.386  8.801  4.037  -1.570e-03   1.060e-03
 417:qp8             136.59  -5.497  8.937  6.938  0.151  0.078   2.660  8.307  4.040  -1.367e-03   1.476e-03
 418:sd2             136.98  -6.859 13.756  6.943  0.181  0.078   2.281  6.380  4.048  -7.911e-04   1.476e-03
 419:sx8             136.98  -6.859 13.756  6.943  0.181  0.078   2.281  6.380  4.048  -7.911e-04   1.476e-03
 420:sd3             137.18  -7.558 16.639  6.946  0.196  0.078   2.087  5.506  4.053  -4.959e-04   1.476e-03
 421:qp7             137.41   1.239 18.152  6.948  0.202 -0.025  -0.676  5.194  4.060  -1.695e-04   1.391e-03
 422:qp7             137.64   9.477 15.586  6.950  0.185 -0.125  -3.769  6.178  4.067   1.561e-04   1.467e-03
 423:sd4             138.03   7.205  9.080  6.955  0.136 -0.125  -4.728  9.492  4.075   7.284e-04   1.467e-03
 424:sx7             138.03   7.205  9.080  6.955  0.136 -0.125  -4.728  9.492  4.075   7.284e-04   1.467e-03
 425:sd5             138.23   6.040  6.431  6.959  0.111 -0.125  -5.220 11.482  4.078   1.022e-03   1.467e-03
 426:qp6             138.39   4.266  4.797  6.964  0.093 -0.107  -3.296 12.857  4.080   1.242e-03   1.279e-03
 427:qp6             138.55   2.986  3.648  6.970  0.077 -0.091  -0.997 13.551  4.082   1.429e-03   1.051e-03
 428:sd7             138.99   1.792  1.546  6.999  0.037 -0.091  -1.062 14.457  4.087   1.892e-03   1.051e-03
 429:bend2           139.16   1.304  1.007  7.021  0.024 -0.058  -0.816 14.740  4.089   2.070e-03   1.017e-03
 430:bend3           139.34   0.840  0.631  7.057  0.016 -0.026  -0.835 15.029  4.091   2.248e-03   1.017e-03
 431:bend3           139.52   0.372  0.418  7.112  0.015  0.007  -0.855 15.326  4.093   2.427e-03   1.017e-03
 432:bend3           139.69  -0.098  0.370  7.185  0.019  0.040  -0.875 15.629  4.094   2.605e-03   1.017e-03
 433:bend3           139.87  -0.567  0.487  7.252  0.029  0.072  -0.894 15.939  4.096   2.783e-03   1.017e-03
 434:bend4           140.04  -1.047  0.768  7.298  0.044  0.106  -0.615 16.257  4.098   2.961e-03   9.622e-04
 435:sd7             140.48  -2.242  2.215  7.352  0.091  0.106  -0.652 16.814  4.102   3.385e-03   9.622e-04
 436:qp9             140.64  -3.501  3.121  7.362  0.110  0.133   3.803 16.303  4.104   3.462e-03   9.145e-07
 437:qp9             140.80  -5.375  4.521  7.369  0.133  0.165   7.610 14.450  4.105   3.385e-03  -9.674e-04
 438:sd8             141.00  -6.697  6.935  7.374  0.166  0.165   6.795 11.569  4.108   3.191e-03  -9.674e-04
 439:sx9             141.00  -6.697  6.935  7.374  0.166  0.165   6.795 11.569  4.108   3.191e-03  -9.674e-04
 440:sd9             141.48  -9.845 14.815  7.382  0.245  0.165   4.853  6.021  4.117   2.730e-03  -9.674e-04
 441:qp10            141.64  -5.400 17.295  7.383  0.265  0.085   2.721  4.829  4.121   2.646e-03  -8.933e-05
 442:qp10            141.80   0.112 18.156  7.385  0.272  0.000   1.145  4.220  4.127   2.702e-03   7.862e-04
 443:sd8             142.00   0.101 18.113  7.387  0.272  0.000   1.036  3.784  4.135   2.859e-03   7.862e-04
 444:sx10            142.00   0.101 18.113  7.387  0.272  0.000   1.036  3.784  4.135   2.859e-03   7.862e-04
 445:sdac            143.90  -0.004 17.930  7.403  0.272  0.000  -0.001  1.813  4.263   4.356e-03   7.862e-04
 446:sdac            145.81  -0.109 18.145  7.420  0.273  0.000  -1.038  3.793  4.392   5.854e-03   7.862e-04
 447:sx10            145.81  -0.109 18.145  7.420  0.273  0.000  -1.038  3.793  4.392   5.854e-03   7.862e-04
 448:sd8             146.01  -0.120 18.191  7.422  0.273  0.000  -1.147  4.230  4.400   6.011e-03   7.862e-04
 449:qp10            146.17   5.403 17.331  7.423  0.266 -0.085  -2.727  4.840  4.405   6.283e-03   2.625e-03
 450:qp10            146.33   9.859 14.848  7.425  0.246 -0.165  -4.864  6.034  4.410   6.859e-03   4.601e-03
 451:sd9             146.80   6.709  6.956  7.432  0.167 -0.165  -6.809 11.595  4.419   9.050e-03   4.601e-03
 452:sx9             146.80   6.709  6.956  7.432  0.167 -0.165  -6.809 11.595  4.419   9.050e-03   4.601e-03
 453:sd8             147.00   5.386  4.537  7.438  0.134 -0.165  -7.626 14.482  4.422   9.971e-03   4.601e-03
 454:qp9             147.16   3.509  3.134  7.445  0.110 -0.132  -3.811 16.339  4.423   1.049e-02   1.818e-03
 455:qp9             147.32   2.247  2.226  7.454  0.091 -0.105   0.654 16.851  4.425   1.055e-02  -1.042e-03
 456:sd7             147.76   1.054  0.774  7.508  0.045 -0.105   0.617 16.292  4.429   1.009e-02  -1.042e-03
 457:bend2           147.94   0.574  0.491  7.554  0.029 -0.072   0.897 15.974  4.431   9.874e-03  -1.228e-03
